year;company;cik;form_type;date_filed;document_url
2020;ADTRAN INC;926282;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/926282/000156459020006425/adtn-10k_20191231.htm
2020;ADURO BIOTECH, INC.;1435049;10-K;09/03/2020;https://www.sec.gov/Archives/edgar/data/1435049/000156459020009364/adro-10k_20191231.htm
2020;ADVANCE AUTO PARTS INC;1158449;10-K;18/02/2020;https://www.sec.gov/Archives/edgar/data/1158449/000115844920000035/aap10k12282019secreport.htm
2020;ADVANCED ENERGY INDUSTRIES INC;927003;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/927003/000155837020001892/aeis-20191231x10k136eb2.htm
2020;ADVANCED MICRO DEVICES INC;2488;10-K;04/02/2020;https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/amdform10-kfy2019.htm
2020;AEI INCOME & GROWTH FUND 24 LLC;1130758;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1130758/000093175520000011/k244-19.htm
2020;AEI INCOME & GROWTH FUND 25 LLC;1185198;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1185198/000093175520000012/k254-19.htm
2020;AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP;931755;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/931755/000093175520000008/k214-19.htm
2020;AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP;1023458;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1023458/000093175520000010/k224-19.htm
2020;AEI Income & Growth Fund 26 LLC;1326321;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1326321/000093175520000013/k264-19.htm
2020;AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP;894245;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/894245/000093175520000007/k204-19.htm
2020;AEMETIS, INC;738214;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/738214/000165495420002532/amtx_10k2020.htm
2020;AEP Texas Central Transition Funding II LLC;1366928;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1366928/000136692820000005/tcctfii201910k.htm
2020;AEP Texas Central Transition Funding III LLC;1539816;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1539816/000153981620000004/tcctfiii201910k.htm
2020;AEP Texas Inc.;1721781;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1721781/000000490420000007/aep10klegal20194q.htm
2020;AEP Texas Restoration Funding LLC;1775098;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1775098/000177509820000006/trf201910k.htm
2020;AEP Transmission Company, LLC;1702494;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1702494/000000490420000007/aep10klegal20194q.htm
2020;AERIE PHARMACEUTICALS INC;1337553;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/1337553/000162828020002027/aeri-1231201910xk.htm
2020;AEROCENTURY CORP;1036848;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1036848/000165495420003499/acy10k123119.htm
2020;AEROJET ROCKETDYNE HOLDINGS, INC.;40888;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/40888/000004088820000003/ajrd201910-k.htm
2020;AES CORP;874761;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/874761/000087476120000012/a2019form10-k.htm
2020;AFFILIATED MANAGERS GROUP, INC.;1004434;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1004434/000100443420000011/amg10-k12312019.htm
2020;AFLAC INC;4977;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/4977/000000497720000044/afl12311910k.htm
2020;AG Mortgage Investment Trust, Inc.;1514281;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1514281/000151428120000018/agmortgage10k12312019.htm
2020;AG Twin Brook BDC, Inc.;1666384;10-K;13/03/2020;https://www.sec.gov/Archives/edgar/data/1666384/000113542820000029/agtwin-10k.htm
2020;AGBA Acquisition Ltd;1769624;10-K;31/03/2020;https://www.sec.gov/Archives/edgar/data/1769624/000121390020008207/f10k2019_agbaacquisition.htm
2020;AGBA Acquisition Ltd NT;1769624;10-K;31/03/2020;https://www.sec.gov/Archives/edgar/data/1769624/000121390020008207/f10k2019_agbaacquisition.htm
2020;AGCO CORP /DE;880266;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/880266/000088026620000006/a2019agco10-k.htm
2020;AGENUS INC;1098972;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1098972/000156459020011221/agen-10k_20191231.htm
2020;AGILE THERAPEUTICS INC;1261249;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1261249/000104746920000966/a2240759z10-k.htm
2020;AGIOS PHARMACEUTICALS, INC.;1439222;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/1439222/000143922220000014/agio-20191231.htm
2020;AGNC Investment Corp.;1423689;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1423689/000142368920000019/agnc10k123119.htm
2020;AGREE REALTY CORP;917251;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/917251/000155837020001080/adc-20191231x10k4f0b3a.htm
2020;AGRITEK HOLDINGS, INC. NT;1040850;10-K;27/03/2020;
2020;AIFARM, LTD. NT;1650505;10-K;31/03/2020;https://www.sec.gov/Archives/edgar/data/1650505/000165495420005507/aifarm_10k-17995.htm
2020;AILERON THERAPEUTICS INC;1420565;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1420565/000156459020014155/alrn-10k_20191231.htm
2020;AIM ImmunoTech Inc.;946644;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/946644/000149315220005290/form10-k.htm
2020;AIMCO PROPERTIES L.P.;926660;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/926660/000156459020006053/aiv-10k_20191231.htm
2020;AIR INDUSTRIES GROUP;1009891;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1009891/000121390020007657/f10k2019_airindustries.htm
2020;AIR LEASE CORP;1487712;10-K;14/02/2020;https://www.sec.gov/Archives/edgar/data/1487712/000155837020000836/al-20191231x10k1d2204.htm
2020;AIRGAIN INC;1272842;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1272842/000156459020007848/airg-10k_20191231.htm
2020;AK STEEL HOLDING CORP;918160;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/918160/000091816020000029/form10-k2019.htm
2020;AKAMAI TECHNOLOGIES INC;1086222;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1086222/000108622220000045/akam10k123119.htm
2020;AKCEA THERAPEUTICS, INC.;1662524;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1662524/000156459020008119/akca-10k_20191231.htm
2020;AKORN INC;3116;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/3116/000162828020002314/akorn10k12312019.htm
2020;ALABAMA POWER CO;3153;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/3153/000009212220000017/so10-k12312019.htm
2020;ALAMO GROUP INC;897077;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/897077/000089707720000011/alg-20191231.htm
2020;ALASKA AIR GROUP, INC.;766421;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/766421/000076642120000013/alk-20191231.htm
2020;ALASKA COMMUNICATIONS SYSTEMS GROUP INC;1089511;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/1089511/000143774920005330/alsk20191231_10k.htm
2020;ALBANY INTERNATIONAL CORP /DE/;819793;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/819793/000089109220002167/ain10k2019.htm
2020;ALBEMARLE CORP;915913;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/915913/000091591320000040/a1231201910-kdocument.htm
2020;ALBIREO PHARMA, INC.;1322505;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1322505/000155837020001905/albo-20191231x10k.htm
2020;ALERUS FINANCIAL CORP;903419;10-K;26/03/2020;https://www.sec.gov/Archives/edgar/data/903419/000155837020003143/alrs-20191231x10k.htm
2020;ALEXANDERS INC;3499;10-K;18/02/2020;https://www.sec.gov/Archives/edgar/data/3499/000000349920000005/alx10-k123119.htm
2020;ALEXANDRIA REAL ESTATE EQUITIES, INC.;1035443;10-K;04/02/2020;https://www.sec.gov/Archives/edgar/data/1035443/000103544320000042/a4q1910-k.htm
2020;ALEXION PHARMACEUTICALS, INC.;899866;10-K;04/02/2020;https://www.sec.gov/Archives/edgar/data/899866/000089986620000012/alxn10k12312019.htm
2020;ALIGN TECHNOLOGY INC;1097149;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1097149/000109714920000008/algn-20191231x10k.htm
2020;ALIMERA SCIENCES INC;1267602;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1267602/000126760220000029/a12-31x201910xk.htm
2020;ALL AMERICAN SPORTPARK INC;930245;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/930245/000147237520000023/form10k.htm
2020;ALL FOR ONE MEDIA CORP.;1286459;10-K;14/01/2020;https://www.sec.gov/Archives/edgar/data/1286459/000147793220000197/afom_10k.htm
2020;ALLEGHANY CORP /DE;775368;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/775368/000156459020005335/y-10k_20191231.htm
2020;ALLEGHENY TECHNOLOGIES INC;1018963;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1018963/000101896320000004/atify201910-k.htm
2020;ALLETE INC;66756;10-K;13/02/2020;https://www.sec.gov/Archives/edgar/data/66756/000006675620000016/ale12312019-10k.htm
2020;ALLIANCE DATA SYSTEMS CORP;1101215;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1101215/000110121520000049/ads-20191231x10k.htm
2020;ALLIANCE RESOURCE PARTNERS LP;1086600;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1086600/000155837020001103/arlp-20191231x10kbc62ed.htm
2020;ALLIANCEBERNSTEIN HOLDING L.P.;825313;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/825313/000082531320000012/ab-20191231x10k.htm
2020;ALLIANCEBERNSTEIN L.P.;1109448;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/1109448/000110944820000011/ablp-20191231x10k.htm
2020;ALLIANT ENERGY CORP;352541;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/352541/000035254120000021/lnt1231201910-k.htm
2020;ALLIED MOTION TECHNOLOGIES INC;46129;10-K;11/03/2020;https://www.sec.gov/Archives/edgar/data/46129/000110465920031928/tm2031064d1_10k.htm
2020;ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.;1124804;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1124804/000156459020008173/mdrx-10k_20191231.htm
2020;ALLSTATE CORP;899051;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/899051/000089905120000013/allcorp-12311910xk.htm
2020;ALLSTATE LIFE INSURANCE CO;352736;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/352736/000035273620000002/allstatelife-123119x10k.htm
2020;ALNYLAM PHARMACEUTICALS, INC.;1178670;10-K;13/02/2020;https://www.sec.gov/Archives/edgar/data/1178670/000117867020000004/alny-20191231.htm
2020;ALPHA PRO TECH LTD;884269;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/884269/000143774920004678/apt20191231_10k.htm
2020;ALPINE IMMUNE SCIENCES, INC.;1626199;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1626199/000162619920000009/a10k2019.htm
2020;ALR TECHNOLOGIES INC.;1087022;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1087022/000172186820000153/f2salr10k032420.htm
2020;ALTA EQUIPMENT GROUP INC.;1759824;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1759824/000121390020007376/f10k2019_altaequipment.htm
2020;ALTITUDE INTERNATIONAL, INC;1664127;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1664127/000149315220005076/form10-k.htm
2020;ALTRIA GROUP, INC.;764180;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/764180/000076418020000018/a2019form10-kq4.htm
2020;AMAG PHARMACEUTICALS, INC.;792977;10-K;06/03/2020;https://www.sec.gov/Archives/edgar/data/792977/000079297720000027/a201910-k.htm
2020;AMANASU ENVIRONMENT CORP;1142801;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1142801/000165495420003528/amsu_10k.htm
2020;AMANASU TECHNO HOLDINGS CORP;1168663;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1168663/000165495420003529/ansu_10k.htm
2020;AMARILLO BIOSCIENCES INC;1014763;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1014763/000143774920006575/amar20191231_10k.htm
2020;AMARIN CORP PLC\UK;897448;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/897448/000156459020006390/amrn-10k_20191231.htm
2020;AMAZON COM INC;1018724;10-K;31/01/2020;https://www.sec.gov/Archives/edgar/data/1018724/000101872420000004/amzn-20191231x10k.htm
2020;AMBAC FINANCIAL GROUP INC;874501;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/874501/000087450120000034/a01-008ambcx4q19x10k.htm
2020;AMBARELLA INC;1280263;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1280263/000156459020013513/amba-10k_20200131.htm
2020;AMBASE CORP;20639;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/20639/000114036120006793/form10k.htm
2020;AMC ENTERTAINMENT HOLDINGS, INC.;1411579;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1411579/000141157920000027/amc-20191231x10k.htm
2020;AMC Networks Inc.;1514991;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1514991/000151499120000010/amcx-20191231.htm
2020;AMCI Acquisition Corp.;1744494;10-K;27/03/2020;https://www.sec.gov/Archives/edgar/data/1744494/000114036120007211/form10k.htm
2020;AMCI Acquisition Corp. NT;1744494;10-K;17/03/2020;https://www.sec.gov/Archives/edgar/data/1744494/000114036120007211/form10k.htm
2020;AMEDISYS INC;896262;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/896262/000089626220000006/amed-20193112x10xk.htm
2020;AMEREN CORP;1002910;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/1002910/000100291020000077/aee201910-k.htm
2020;AMERI Holdings, Inc.;890821;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/890821/000114036120006825/form10k.htm
2020;AMERICA FIRST MULTIFAMILY INVESTORS, L.P.;1059142;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/1059142/000156459020006591/atax-10k_20191231.htm
2020;AMERICAN AIRLINES, INC.;4515;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/4515/000000620120000023/a10k123119.htm
2020;AMERICAN AXLE & MANUFACTURING HOLDINGS INC;1062231;10-K;14/02/2020;https://www.sec.gov/Archives/edgar/data/1062231/000106223120000009/axl201910-k.htm
2020;AMERICAN BIO MEDICA CORP NT;896747;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/896747/000165495420007022/abmc_10k.htm
2020;AMERICAN CAMPUS COMMUNITIES INC;1283630;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/1283630/000128363020000029/acc2019123110knew.htm
2020;AMERICAN CRYOSTEM Corp;1468679;10-K;14/01/2020;https://www.sec.gov/Archives/edgar/data/1468679/000101905620000013/acryo_10k.htm
2020;AMERICAN EAGLE OUTFITTERS INC;919012;10-K;12/03/2020;https://www.sec.gov/Archives/edgar/data/919012/000156459020010469/aeo-10k_20200201.htm
2020;AMERICAN ELECTRIC POWER CO INC;4904;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/4904/000000490420000007/aep10klegal20194q.htm
2020;AMERICAN EQUITY INVESTMENT LIFE HOLDING CO;1039828;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1039828/000103982820000013/a2019-12x31ael10k.htm
2020;AMERICAN EXPRESS CO;4962;10-K;13/02/2020;https://www.sec.gov/Archives/edgar/data/4962/000000496220000030/axp-20191231.htm
2020;AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST;1003509;10-K;25/03/2020;https://www.sec.gov/Archives/edgar/data/1003509/000119312520085434/d846773d10k.htm
2020;AMERICAN EXPRESS CREDIT CORP;4969;10-K;27/02/2020;https://www.sec.gov/Archives/edgar/data/4969/000000496920000023/aexc-20191231.htm
2020;AMERICAN FINANCIAL GROUP INC;1042046;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1042046/000104204620000013/afg-2019123110k.htm
2020;AMERICAN INTERNATIONAL GROUP INC;5272;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/5272/000110465920023889/aig-20191231.htm
2020;AMERICAN NATIONAL BANKSHARES INC.;741516;10-K;09/03/2020;https://www.sec.gov/Archives/edgar/data/741516/000074151620000010/amnb-12312019x10k.htm
2020;AMERICAN NATIONAL INSURANCE CO;904163;10-K;28/02/2020;https://www.sec.gov/Archives/edgar/data/904163/000090416320000004/anat-123119x10k.htm
2020;AMERICAN PUBLIC EDUCATION INC;1201792;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/1201792/000120179220000006/apei-20191231x10k.htm
2020;AMERICAN REALTY INVESTORS INC;1102238;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1102238/000138713120003381/arl-10k_123119.htm
2020;AMERICAN RIVER BANKSHARES;1108236;10-K;21/02/2020;https://www.sec.gov/Archives/edgar/data/1108236/000101905620000200/arb_10k19.htm
2020;AMERICAN STATES WATER CO;1056903;10-K;24/02/2020;https://www.sec.gov/Archives/edgar/data/1056903/000105690320000018/awr-20191231x10k.htm
2020;AMERICAN TOWER CORP /MA/;1053507;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1053507/000105350720000028/amt1231201910k.htm
2020;AMERICAN VANGUARD CORP;5981;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/5981/000156459020009724/avd-10k_20191231.htm
2020;AMERICOLD REALTY TRUST;1455863;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1455863/000162828020002690/k20191231artandsubs10-k.htm
2020;AMERINST INSURANCE GROUP LTD;1065201;10-K;30/03/2020;https://www.sec.gov/Archives/edgar/data/1065201/000119312520090899/d865994d10k.htm
2020;AMERIPRISE CERTIFICATE CO;52428;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/52428/000082002720000012/acc12312019final.htm
2020;AMERIPRISE FINANCIAL INC;820027;10-K;26/02/2020;https://www.sec.gov/Archives/edgar/data/820027/000082002720000010/amp12312019.htm
2020;AMERISAFE INC;1018979;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1018979/000156459020006372/amsf-10k_20191231.htm
2020;AMERISERV FINANCIAL INC /PA/;707605;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/707605/000110465920027896/tm205332-3_10k.htm
2020;AMES NATIONAL CORP;1132651;10-K;10/03/2020;https://www.sec.gov/Archives/edgar/data/1132651/000143774920004689/atlo20191231_10k.htm
2020;AMETEK INC/;1037868;10-K;20/02/2020;https://www.sec.gov/Archives/edgar/data/1037868/000119312520043133/d878806d10k.htm
2020;AMGEN INC;318154;10-K;12/02/2020;https://www.sec.gov/Archives/edgar/data/318154/000031815420000017/amgn-12312019x10kq42019.htm
2020;AMICUS THERAPEUTICS, INC.;1178879;10-K;02/03/2020;https://www.sec.gov/Archives/edgar/data/1178879/000117887920000015/amicus1231201910-k.htm
2020;AMKOR TECHNOLOGY, INC.;1047127;10-K;19/02/2020;https://www.sec.gov/Archives/edgar/data/1047127/000104712720000006/amkr12311910k.htm
2020;AMN HEALTHCARE SERVICES INC;1142750;10-K;25/02/2020;https://www.sec.gov/Archives/edgar/data/1142750/000114275020000013/amn-20191231x10k.htm
2020;AMPCO PITTSBURGH CORP;6176;10-K;16/03/2020;https://www.sec.gov/Archives/edgar/data/6176/000156459020011218/ap-10k_20191231.htm
