year,company,cik,form_type,date_filed,url,document_url
2018,"3DX Industries, Inc.",1453122,10-K,2018-01-17,https://www.sec.gov/Archives/edgar/data/1453122/0001594062-18-000012.txt,https://www.sec.gov/Archives/edgar/data/1453122/000159406218000012/form10k.htm
2018,3M CO,66740,10-K,2018-02-08,https://www.sec.gov/Archives/edgar/data/66740/0001558370-18-000535.txt,https://www.sec.gov/Archives/edgar/data/66740/000155837018000535/mmm-20171231x10k.htm
2018,"3PEA INTERNATIONAL, INC.",1496443,10-K,2018-03-26,https://www.sec.gov/Archives/edgar/data/1496443/0001683168-18-000758.txt,https://www.sec.gov/Archives/edgar/data/1496443/000168316818000758/tpea_10k-123117.htm
2018,5V Inc.,1504876,10-K,2018-01-16,https://www.sec.gov/Archives/edgar/data/1504876/0001213900-18-000546.txt,https://www.sec.gov/Archives/edgar/data/1504876/000121390018000546/f10k2017_5vinc.htm
2018,8point3 Energy Partners LP,1635581,10-K,2018-02-05,https://www.sec.gov/Archives/edgar/data/1635581/0001628280-18-001014.txt,https://www.sec.gov/Archives/edgar/data/1635581/000162828018001014/a8point31130201710k.htm
2018,A. H. Belo Corp,1413898,10-K,2018-03-16,https://www.sec.gov/Archives/edgar/data/1413898/0001413898-18-000010.txt,https://www.sec.gov/Archives/edgar/data/1413898/000141389818000010/ahc-20171231x10k.htm
2018,"A10 Networks, Inc. NT",1580808,10-K,2018-03-19,https://www.sec.gov/Archives/edgar/data/1580808/0001580808-18-000017.txt,https://www.sec.gov/Archives/edgar/data/1580808/000162828018011503/a10-k12312017.htm
2018,"AAC Holdings, Inc.",1606180,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1606180/0001564590-18-003044.txt,https://www.sec.gov/Archives/edgar/data/1606180/000156459018003044/aac-10k_20171231.htm
2018,AAON INC,824142,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/824142/0000824142-18-000021.txt,https://www.sec.gov/Archives/edgar/data/824142/000082414218000021/aaon2017annualreport.htm
2018,AARON'S INC,706688,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/706688/0000706688-18-000032.txt,https://www.sec.gov/Archives/edgar/data/706688/000070668818000032/a10k4q2017.htm
2018,AB INTERNATIONAL GROUP CORP.,1605331,10-K,2018-01-12,https://www.sec.gov/Archives/edgar/data/1605331/0001640334-18-000075.txt,https://www.sec.gov/Archives/edgar/data/1605331/000166357718000550/mainbody.htm
2018,AB Private Credit Investors Corp,1634452,10-K,2018-03-20,https://www.sec.gov/Archives/edgar/data/1634452/0001193125-18-089241.txt,https://www.sec.gov/Archives/edgar/data/1634452/000119312518089241/d524469d10k.htm
2018,ABBOTT LABORATORIES,1800,10-K,2018-02-16,https://www.sec.gov/Archives/edgar/data/1800/0001047469-18-000856.txt,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/a2234264z10-k.htm
2018,ABEONA THERAPEUTICS INC.,318306,10-K,2018-03-16,https://www.sec.gov/Archives/edgar/data/318306/0001144204-18-015277.txt,https://www.sec.gov/Archives/edgar/data/318306/000114420418015277/tv488183_10k.htm
2018,ABRAXAS PETROLEUM CORP,867665,10-K,2018-03-16,https://www.sec.gov/Archives/edgar/data/867665/0000867665-18-000014.txt,https://www.sec.gov/Archives/edgar/data/867665/000086766518000014/axas10-k2017.htm
2018,"ABV CONSULTING, INC.",1607450,10-K,2018-03-19,https://www.sec.gov/Archives/edgar/data/1607450/0001640334-18-000475.txt,https://www.sec.gov/Archives/edgar/data/1607450/000164033418000475/abvn_10k.htm
2018,"ABV CONSULTING, INC. NT",1607450,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/1607450/0001640334-18-000412.txt,https://www.sec.gov/Archives/edgar/data/1607450/000164033418000475/abvn_10k.htm
2018,ACACIA RESEARCH CORP,934549,10-K,2018-03-07,https://www.sec.gov/Archives/edgar/data/934549/0000934549-18-000007.txt,https://www.sec.gov/Archives/edgar/data/934549/000093454918000007/actg2017123110-k.htm
2018,ACADIA PHARMACEUTICALS INC,1070494,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/1070494/0001564590-18-003526.txt,https://www.sec.gov/Archives/edgar/data/1070494/000156459018003526/acad-10k_20171231.htm
2018,ACADIA REALTY TRUST,899629,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/899629/0000899629-18-000008.txt,https://www.sec.gov/Archives/edgar/data/899629/000089962918000008/a2017-12x31form10xk.htm
2018,ACCELERON PHARMA INC,1280600,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/1280600/0001280600-18-000016.txt,https://www.sec.gov/Archives/edgar/data/1280600/000128060018000016/xlrn-20171231x10k.htm
2018,ACCESS NATIONAL CORP NT,1176316,10-K,2018-03-16,https://www.sec.gov/Archives/edgar/data/1176316/0001176316-18-000002.txt,https://www.sec.gov/Archives/edgar/data/1176316/000162828018004021/ancx201710-kdocument.htm
2018,ACCO BRANDS Corp,712034,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/712034/0000712034-18-000013.txt,
2018,ACELRX PHARMACEUTICALS INC,1427925,10-K,2018-03-09,https://www.sec.gov/Archives/edgar/data/1427925/0001437749-18-004222.txt,https://www.sec.gov/Archives/edgar/data/1427925/000143774918004222/acrx20171231_10k.htm
2018,"ACHIEVE LIFE SCIENCES, INC.",949858,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/949858/0001564590-18-004159.txt,https://www.sec.gov/Archives/edgar/data/949858/000156459018004159/achv-10k_20171231.htm
2018,ACHILLION PHARMACEUTICALS INC,1070336,10-K,2018-02-22,https://www.sec.gov/Archives/edgar/data/1070336/0001193125-18-052951.txt,https://www.sec.gov/Archives/edgar/data/1070336/000119312518052951/d507705d10k.htm
2018,"ACI WORLDWIDE, INC.",935036,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/935036/0001193125-18-060188.txt,https://www.sec.gov/Archives/edgar/data/935036/000119312518060188/d527277d10k.htm
2018,"ACM Research, Inc.",1680062,10-K,2018-03-23,https://www.sec.gov/Archives/edgar/data/1680062/0001654954-18-002950.txt,https://www.sec.gov/Archives/edgar/data/1680062/000165495418002950/acmr_10k.htm
2018,ACME UNITED CORP,2098,10-K,2018-03-15,https://www.sec.gov/Archives/edgar/data/2098/0001026608-18-000010.txt,https://www.sec.gov/Archives/edgar/data/2098/000102660818000010/acu_10k123117.htm
2018,ACNB CORP,715579,10-K,2018-03-09,https://www.sec.gov/Archives/edgar/data/715579/0001047469-18-001446.txt,https://www.sec.gov/Archives/edgar/data/715579/000104746918001446/a2234119z10-k.htm
2018,ACORDA THERAPEUTICS INC,1008848,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/1008848/0001564590-18-003967.txt,https://www.sec.gov/Archives/edgar/data/1008848/000156459018003967/acor-10k_20171231.htm
2018,"ACORN ENERGY, INC.",880984,10-K,2018-03-26,https://www.sec.gov/Archives/edgar/data/880984/0001493152-18-003884.txt,https://www.sec.gov/Archives/edgar/data/880984/000149315218003884/form10-k.htm
2018,"ACRO BIOMEDICAL CO., LTD.",1622996,10-K,2018-01-16,https://www.sec.gov/Archives/edgar/data/1622996/0001640334-18-000094.txt,https://www.sec.gov/Archives/edgar/data/1622996/000164033418002423/acbm_10k.htm
2018,"ADAMS RESOURCES & ENERGY, INC.",2178,10-K,2018-03-12,https://www.sec.gov/Archives/edgar/data/2178/0000002178-18-000009.txt,https://www.sec.gov/Archives/edgar/data/2178/000000217818000009/a2017form10-k.htm
2018,ADESTO TECHNOLOGIES Corp,1395848,10-K,2018-03-13,https://www.sec.gov/Archives/edgar/data/1395848/0001558370-18-001978.txt,https://www.sec.gov/Archives/edgar/data/1395848/000155837018001978/iots-20171231x10k.htm
2018,"ADMA BIOLOGICS, INC.",1368514,10-K,2018-03-29,https://www.sec.gov/Archives/edgar/data/1368514/0001193805-18-000470.txt,https://www.sec.gov/Archives/edgar/data/1368514/000119380518000470/e617768_10k-adma.htm
2018,ADOBE SYSTEMS INC,796343,10-K,2018-01-22,https://www.sec.gov/Archives/edgar/data/796343/0000796343-18-000015.txt,https://www.sec.gov/Archives/edgar/data/796343/000079634318000015/adbe10kfy17.htm
2018,"ADOMANI, INC.",1563568,10-K,2018-03-12,https://www.sec.gov/Archives/edgar/data/1563568/0001171843-18-001854.txt,https://www.sec.gov/Archives/edgar/data/1563568/000117184318001854/f10k_031218p.htm
2018,ADT Inc.,1703056,10-K,2018-03-15,https://www.sec.gov/Archives/edgar/data/1703056/0001703056-18-000008.txt,https://www.sec.gov/Archives/edgar/data/1703056/000170305618000008/adtinc10-k12x31x2017.htm
2018,ADTRAN INC,926282,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/926282/0001564590-18-003019.txt,https://www.sec.gov/Archives/edgar/data/926282/000156459018003019/adtn-10k_20171231.htm
2018,"ADURO BIOTECH, INC.",1435049,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/1435049/0001564590-18-004135.txt,https://www.sec.gov/Archives/edgar/data/1435049/000156459018004135/adro-10k_20171231.htm
2018,ADVANCE AUTO PARTS INC,1158449,10-K,2018-02-21,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-18-000039.txt,https://www.sec.gov/Archives/edgar/data/1158449/000115844918000039/aap_10kx12302017.htm
2018,ADVANCED CREDIT TECHNOLOGIES INC,1437517,10-K,2018-03-29,https://www.sec.gov/Archives/edgar/data/1437517/0001010549-18-000094.txt,https://www.sec.gov/Archives/edgar/data/1437517/000101054918000094/act10k123117.htm
2018,ADVANCED ENERGY INDUSTRIES INC,927003,10-K,2018-02-15,https://www.sec.gov/Archives/edgar/data/927003/0000927003-18-000005.txt,https://www.sec.gov/Archives/edgar/data/927003/000092700318000005/aeis10k2017.htm
2018,ADVANCED MICRO DEVICES INC,2488,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/2488/0000002488-18-000042.txt,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/amd-12302017x10k.htm
2018,AEI INCOME & GROWTH FUND 24 LLC,1130758,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/1130758/0001326321-18-000009.txt,https://www.sec.gov/Archives/edgar/data/1130758/000132632118000009/k24-17.htm
2018,AEI INCOME & GROWTH FUND 25 LLC,1185198,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/1185198/0001326321-18-000011.txt,https://www.sec.gov/Archives/edgar/data/1185198/000132632118000011/k25-17.htm
2018,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,931755,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/931755/0001326321-18-000005.txt,https://www.sec.gov/Archives/edgar/data/931755/000132632118000005/k21-17.htm
2018,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,1023458,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/1023458/0001326321-18-000007.txt,https://www.sec.gov/Archives/edgar/data/1023458/000132632118000007/k22-17.htm
2018,AEI Income & Growth Fund 26 LLC,1326321,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/1326321/0001326321-18-000013.txt,https://www.sec.gov/Archives/edgar/data/1326321/000132632118000013/k26-17.htm
2018,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,894245,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/894245/0001326321-18-000003.txt,https://www.sec.gov/Archives/edgar/data/894245/000132632118000003/k204-17.htm
2018,"AEMETIS, INC",738214,10-K,2018-03-29,https://www.sec.gov/Archives/edgar/data/738214/0001654954-18-003317.txt,https://www.sec.gov/Archives/edgar/data/738214/000165495418003317/amtx_10k.htm
2018,AEP Texas Central Transition Funding II LLC,1366928,10-K,2018-03-23,https://www.sec.gov/Archives/edgar/data/1366928/0001366928-18-000004.txt,https://www.sec.gov/Archives/edgar/data/1366928/000136692818000004/tcctfii201710k.htm
2018,AEP Texas Central Transition Funding III LLC,1539816,10-K,2018-03-23,https://www.sec.gov/Archives/edgar/data/1539816/0001539816-18-000002.txt,https://www.sec.gov/Archives/edgar/data/1539816/000153981618000002/tcctfiii201710k.htm
2018,AEP Texas Inc.,1721781,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1721781/0000004904-18-000009.txt,https://www.sec.gov/Archives/edgar/data/1721781/000000490418000009/aep10klegal20174q.htm
2018,"AEP Transmission Company, LLC",1702494,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1702494/0000004904-18-000009.txt,https://www.sec.gov/Archives/edgar/data/1702494/000000490418000009/aep10klegal20174q.htm
2018,AERIE PHARMACEUTICALS INC,1337553,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/1337553/0001628280-18-002651.txt,https://www.sec.gov/Archives/edgar/data/1337553/000162828018002651/aeri-1231201710xk.htm
2018,AEROCENTURY CORP,1036848,10-K,2018-03-08,https://www.sec.gov/Archives/edgar/data/1036848/0001036848-18-000004.txt,https://www.sec.gov/Archives/edgar/data/1036848/000103684818000004/acy10k12312017.htm
2018,"AEROHIVE NETWORKS, INC",1372414,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1372414/0001372414-18-000007.txt,https://www.sec.gov/Archives/edgar/data/1372414/000137241418000007/aerohive201710-k.htm
2018,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,10-K,2018-02-21,https://www.sec.gov/Archives/edgar/data/40888/0000040888-18-000003.txt,https://www.sec.gov/Archives/edgar/data/40888/000004088818000003/ajrd201710-kdocument.htm
2018,AES CORP,874761,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/874761/0000874761-18-000014.txt,https://www.sec.gov/Archives/edgar/data/874761/000087476118000014/a2017form10-k.htm
2018,AETNA INC /PA/,1122304,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1122304/0001122304-18-000027.txt,https://www.sec.gov/Archives/edgar/data/1122304/000112230418000027/form10-k.htm
2018,"AFFILIATED MANAGERS GROUP, INC.",1004434,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-18-000004.txt,https://www.sec.gov/Archives/edgar/data/1004434/000100443418000004/amg_10-kx12312017.htm
2018,"AFH Acquisition IX, Inc.",1419556,10-K,2018-01-31,https://www.sec.gov/Archives/edgar/data/1419556/0001607062-18-000042.txt,https://www.sec.gov/Archives/edgar/data/1419556/000160706218000042/afhix103117form10k.htm
2018,AFLAC INC,4977,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/4977/0000004977-18-000054.txt,https://www.sec.gov/Archives/edgar/data/4977/000000497718000054/afl12311710k.htm
2018,"AG Mortgage Investment Trust, Inc.",1514281,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/1514281/0001144204-18-011808.txt,https://www.sec.gov/Archives/edgar/data/1514281/000114420418011808/tv484756_10k.htm
2018,AG&E HOLDINGS INC.,105608,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/105608/0001437749-18-005843.txt,https://www.sec.gov/Archives/edgar/data/105608/000143774918005843/agnu20171231_10k.htm
2018,AGCO CORP /DE,880266,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/880266/0000880266-18-000005.txt,https://www.sec.gov/Archives/edgar/data/880266/000088026618000005/a2017agco10-k.htm
2018,AGENUS INC,1098972,10-K,2018-03-16,https://www.sec.gov/Archives/edgar/data/1098972/0001564590-18-006093.txt,https://www.sec.gov/Archives/edgar/data/1098972/000156459018006093/agen-10k_20171231.htm
2018,AGILE THERAPEUTICS INC,1261249,10-K,2018-03-12,https://www.sec.gov/Archives/edgar/data/1261249/0001047469-18-001539.txt,https://www.sec.gov/Archives/edgar/data/1261249/000104746918001539/a2234770z10-k.htm
2018,AGIOS PHARMACEUTICALS INC,1439222,10-K,2018-02-14,https://www.sec.gov/Archives/edgar/data/1439222/0001439222-18-000004.txt,https://www.sec.gov/Archives/edgar/data/1439222/000143922218000004/agio-123117x10k.htm
2018,AGNC Investment Corp.,1423689,10-K,2018-02-26,https://www.sec.gov/Archives/edgar/data/1423689/0001423689-18-000007.txt,https://www.sec.gov/Archives/edgar/data/1423689/000142368918000007/agnc10k123117.htm
2018,AGREE REALTY CORP,917251,10-K,2018-02-22,https://www.sec.gov/Archives/edgar/data/917251/0001144204-18-010250.txt,https://www.sec.gov/Archives/edgar/data/917251/000114420418010250/tv485617_10k.htm
2018,AIMCO PROPERTIES L.P.,926660,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/926660/0000922864-18-000006.txt,https://www.sec.gov/Archives/edgar/data/926660/000092286418000006/a201710-k.htm
2018,AIR LEASE CORP,1487712,10-K,2018-02-22,https://www.sec.gov/Archives/edgar/data/1487712/0001558370-18-000933.txt,https://www.sec.gov/Archives/edgar/data/1487712/000155837018000933/al-20171231x10k.htm
2018,AIRGAIN INC,1272842,10-K,2018-03-15,https://www.sec.gov/Archives/edgar/data/1272842/0001564590-18-005821.txt,https://www.sec.gov/Archives/edgar/data/1272842/000156459018005821/airg-10k_20171231.htm
2018,AIRXPANDERS INC,1387156,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/1387156/0001437749-18-003460.txt,https://www.sec.gov/Archives/edgar/data/1387156/000143774918003460/axpd20171231_10k.htm
2018,"AIT Therapeutics, Inc.",1641631,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/1641631/0001178913-18-001051.txt,https://www.sec.gov/Archives/edgar/data/1641631/000117891318001051/zk1821366.htm
2018,AK STEEL HOLDING CORP,918160,10-K,2018-02-15,https://www.sec.gov/Archives/edgar/data/918160/0000918160-18-000065.txt,https://www.sec.gov/Archives/edgar/data/918160/000091816018000065/form10-k2017.htm
2018,AKAMAI TECHNOLOGIES INC,1086222,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/1086222/0001086222-18-000052.txt,https://www.sec.gov/Archives/edgar/data/1086222/000108622218000052/akam10k123117.htm
2018,"AKCEA THERAPEUTICS, INC.",1662524,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/1662524/0001662524-18-000007.txt,https://www.sec.gov/Archives/edgar/data/1662524/000166252418000007/form10k.htm
2018,AKORN INC,3116,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/3116/0001628280-18-002518.txt,https://www.sec.gov/Archives/edgar/data/3116/000162828018002518/akorn10k12312017.htm
2018,ALABAMA POWER CO,3153,10-K,2018-02-21,https://www.sec.gov/Archives/edgar/data/3153/0000092122-18-000012.txt,https://www.sec.gov/Archives/edgar/data/3153/000009212218000012/so_10-kx12312017.htm
2018,ALAMO GROUP INC,897077,10-K,2018-03-01,https://www.sec.gov/Archives/edgar/data/897077/0000897077-18-000010.txt,https://www.sec.gov/Archives/edgar/data/897077/000089707718000010/a201710k-body.htm
2018,"ALASKA AIR GROUP, INC.",766421,10-K,2018-02-15,https://www.sec.gov/Archives/edgar/data/766421/0000766421-18-000015.txt,https://www.sec.gov/Archives/edgar/data/766421/000076642118000015/alk10-k123117.htm
2018,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,1089511,10-K,2018-03-16,https://www.sec.gov/Archives/edgar/data/1089511/0001437749-18-004865.txt,https://www.sec.gov/Archives/edgar/data/1089511/000143774918004865/alsk20171231_10k.htm
2018,ALBANY INTERNATIONAL CORP /DE/,819793,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/819793/0000891092-18-001722.txt,https://www.sec.gov/Archives/edgar/data/819793/000089109218001722/e77711_10k.htm
2018,ALBEMARLE CORP,915913,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/915913/0000915913-18-000005.txt,https://www.sec.gov/Archives/edgar/data/915913/000091591318000005/a1231201710-kdocument.htm
2018,"ALBIREO PHARMA, INC.",1322505,10-K,2018-03-27,https://www.sec.gov/Archives/edgar/data/1322505/0001564590-18-006847.txt,https://www.sec.gov/Archives/edgar/data/1322505/000156459018006847/albo-10k_20171231.htm
2018,"ALBIREO PHARMA, INC. NT",1322505,10-K,2018-03-19,https://www.sec.gov/Archives/edgar/data/1322505/0001193125-18-086870.txt,https://www.sec.gov/Archives/edgar/data/1322505/000156459018006847/albo-10k_20171231.htm
2018,ALDER BIOPHARMACEUTICALS INC,1423824,10-K,2018-02-26,https://www.sec.gov/Archives/edgar/data/1423824/0001564590-18-003221.txt,https://www.sec.gov/Archives/edgar/data/1423824/000156459018003221/aldr-10k_20171231.htm
2018,ALEXANDERS INC,3499,10-K,2018-02-12,https://www.sec.gov/Archives/edgar/data/3499/0000003499-18-000006.txt,https://www.sec.gov/Archives/edgar/data/3499/000000349918000006/alx10-k123117.htm
2018,ALEXANDRIA REAL ESTATE EQUITIES INC,1035443,10-K,2018-01-30,https://www.sec.gov/Archives/edgar/data/1035443/0001035443-18-000028.txt,
2018,ALEXION PHARMACEUTICALS INC,899866,10-K,2018-02-08,https://www.sec.gov/Archives/edgar/data/899866/0000899866-18-000022.txt,https://www.sec.gov/Archives/edgar/data/899866/000089986618000022/alxn10k12312017.htm
2018,ALIGN TECHNOLOGY INC,1097149,10-K,2018-02-28,https://www.sec.gov/Archives/edgar/data/1097149/0001097149-18-000010.txt,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000010/algn-20171231x10k.htm
2018,ALIMERA SCIENCES INC,1267602,10-K,2018-03-02,https://www.sec.gov/Archives/edgar/data/1267602/0001267602-18-000047.txt,https://www.sec.gov/Archives/edgar/data/1267602/000126760218000047/alim-10k.htm
2018,ALL FOR ONE MEDIA CORP.,1286459,10-K,2018-01-16,https://www.sec.gov/Archives/edgar/data/1286459/0001477932-18-000232.txt,https://www.sec.gov/Archives/edgar/data/1286459/000147793218000232/afom_10k.htm
2018,ALLEGHANY CORP /DE,775368,10-K,2018-02-21,https://www.sec.gov/Archives/edgar/data/775368/0001193125-18-052080.txt,https://www.sec.gov/Archives/edgar/data/775368/000119312518052080/d469642d10k.htm
2018,ALLEGHENY TECHNOLOGIES INC,1018963,10-K,2018-02-20,https://www.sec.gov/Archives/edgar/data/1018963/0001018963-18-000004.txt,https://www.sec.gov/Archives/edgar/data/1018963/000101896318000004/atify201710-k.htm
2018,ALLETE INC,66756,10-K,2018-02-15,https://www.sec.gov/Archives/edgar/data/66756/0000066756-18-000029.txt,https://www.sec.gov/Archives/edgar/data/66756/000006675618000029/ale12312017-10k.htm
2018,"ALLIANCE BIOENERGY PLUS, INC. NT",1549145,10-K,2018-03-30,https://www.sec.gov/Archives/edgar/data/1549145/0001493152-18-004193.txt,https://www.sec.gov/Archives/edgar/data/1549145/000149315218005383/form10-k.htm
2018,ALLIANCE DATA SYSTEMS CORP,1101215,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/1101215/0001101215-18-000066.txt,https://www.sec.gov/Archives/edgar/data/1101215/000110121518000066/ads-20171231x10k.htm
2018,ALLIANCE RESOURCE PARTNERS LP,1086600,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/1086600/0001558370-18-000985.txt,https://www.sec.gov/Archives/edgar/data/1086600/000155837018000985/arlp-20171231x10k.htm
2018,ALLIANCEBERNSTEIN HOLDING L.P.,825313,10-K,2018-02-13,https://www.sec.gov/Archives/edgar/data/825313/0000825313-18-000011.txt,https://www.sec.gov/Archives/edgar/data/825313/000082531318000011/ab-20171231x10k.htm
2018,ALLIANCEBERNSTEIN L.P.,1109448,10-K,2018-02-13,https://www.sec.gov/Archives/edgar/data/1109448/0001109448-18-000011.txt,https://www.sec.gov/Archives/edgar/data/1109448/000110944818000011/ablp-20171231x10k.htm
2018,ALLIANT ENERGY CORP,352541,10-K,2018-02-23,https://www.sec.gov/Archives/edgar/data/352541/0000352541-18-000019.txt,https://www.sec.gov/Archives/edgar/data/352541/000035254118000019/lnt1231201710-k.htm
2018,ALLIED MOTION TECHNOLOGIES INC,46129,10-K,2018-03-14,https://www.sec.gov/Archives/edgar/data/46129/0001104659-18-017478.txt,https://www.sec.gov/Archives/edgar/data/46129/000110465918017478/a18-1051_110k.htm
2018,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",1124804,10-K,2018-02-26,https://www.sec.gov/Archives/edgar/data/1124804/0001564590-18-003105.txt,https://www.sec.gov/Archives/edgar/data/1124804/000156459018003105/mdrx-10k_20171231.htm
2018,ALLSTATE CORP,899051,10-K,2018-02-26,https://www.sec.gov/Archives/edgar/data/899051/0000899051-18-000007.txt,https://www.sec.gov/Archives/edgar/data/899051/000089905118000007/allcorp-12311710xk.htm
2018,ALLSTATE LIFE INSURANCE CO,352736,10-K,2018-03-05,https://www.sec.gov/Archives/edgar/data/352736/0000352736-18-000004.txt,https://www.sec.gov/Archives/edgar/data/352736/000035273618000004/allstatelife-123117x10k.htm
2018,ALMOST FAMILY INC,799231,10-K,2018-02-27,https://www.sec.gov/Archives/edgar/data/799231/0001558370-18-001156.txt,https://www.sec.gov/Archives/edgar/data/799231/000155837018001156/afam-20171229x10k.htm
2018,"ALNYLAM PHARMACEUTICALS, INC.",1178670,10-K,2018-02-15,https://www.sec.gov/Archives/edgar/data/1178670/0001564590-18-002152.txt,https://www.sec.gov/Archives/edgar/data/1178670/000156459018002152/alny-10k_20171231.htm
2018,ALP LIQUIDATING TRUST,814046,10-K,2018-03-20,https://www.sec.gov/Archives/edgar/data/814046/0000892626-18-000046.txt,https://www.sec.gov/Archives/edgar/data/814046/000089262618000046/alp10k-20171231.htm
