year,company,cik,form_type,date_filed,url,document_url
2022,"2U, Inc.",1459417,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1459417/0001459417-22-000004.txt,https://www.sec.gov/Archives/edgar/data/1459417/000145941722000004/twou-20211231.htm
2022,"2seventy bio, Inc.",1860782,10-K,2022-03-22,https://www.sec.gov/Archives/edgar/data/1860782/0001860782-22-000005.txt,https://www.sec.gov/Archives/edgar/data/1860782/000186078222000005/tsvt-20211231.htm
2022,3650R 2021-PF1 Commercial Mortgage Trust,1890702,10-K,2022-03-16,https://www.sec.gov/Archives/edgar/data/1890702/0001888524-22-003100.txt,https://www.sec.gov/Archives/edgar/data/1890702/000188852422003100/tsf21pf1_10k-2021.htm
2022,374Water Inc.,933972,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/933972/0001654954-22-002303.txt,https://www.sec.gov/Archives/edgar/data/933972/000165495422002303/scwo_10-k.htm
2022,3D SYSTEMS CORP,910638,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/910638/0000910638-22-000013.txt,https://www.sec.gov/Archives/edgar/data/910638/000091063822000013/ddd-20211231.htm
2022,3FORCES INC.,1730732,10-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1730732/0001096906-22-000634.txt,https://www.sec.gov/Archives/edgar/data/1730732/000109690622000634/live-20211231.htm
2022,3M CO,66740,10-K,2022-02-09,https://www.sec.gov/Archives/edgar/data/66740/0000066740-22-000010.txt,https://www.sec.gov/Archives/edgar/data/66740/000006674022000010/mmm-20211231.htm
2022,4D Molecular Therapeutics Inc.,1650648,10-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1650648/0000950170-22-004794.txt,https://www.sec.gov/Archives/edgar/data/1650648/000095017022004794/fdmt-20211231.htm
2022,5:01 Acquisition Corp.,1823465,10-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/1823465/0001104659-22-032081.txt,https://www.sec.gov/Archives/edgar/data/1823465/000110465922032081/fvam-20211231x10k.htm
2022,7 Acquisition Corp,1850699,10-K,2022-03-17,https://www.sec.gov/Archives/edgar/data/1850699/0001104659-22-035080.txt,https://www.sec.gov/Archives/edgar/data/1850699/000110465922035080/svnau-20220311x10k.htm
2022,808 RENEWABLE ENERGY CORP NT,1467913,10-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/1467913/0001477932-22-001726.txt,https://www.sec.gov/Archives/edgar/data/1467913/000147793222002436/rnew_10k.htm
2022,"89bio, Inc.",1785173,10-K,2022-03-24,https://www.sec.gov/Archives/edgar/data/1785173/0001564590-22-011706.txt,https://www.sec.gov/Archives/edgar/data/1785173/000156459022011706/etnb-10k_20211231.htm
2022,"9 METERS BIOPHARMA, INC.",1551986,10-K,2022-03-23,https://www.sec.gov/Archives/edgar/data/1551986/0001551986-22-000030.txt,https://www.sec.gov/Archives/edgar/data/1551986/000155198622000030/nmtr-20211231.htm
2022,908 Devices Inc.,1555279,10-K,2022-03-11,https://www.sec.gov/Archives/edgar/data/1555279/0001558370-22-003363.txt,https://www.sec.gov/Archives/edgar/data/1555279/000155837022003363/mass-20211231x10k.htm
2022,A.K.A. BRANDS HOLDING CORP.,1865107,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1865107/0001865107-22-000033.txt,https://www.sec.gov/Archives/edgar/data/1865107/000186510722000033/aka-20211231.htm
2022,"A10 Networks, Inc.",1580808,10-K,2022-03-08,https://www.sec.gov/Archives/edgar/data/1580808/0001580808-22-000053.txt,https://www.sec.gov/Archives/edgar/data/1580808/000158080822000053/aten-20211231.htm
2022,"AAON, INC.",824142,10-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/824142/0000824142-22-000034.txt,https://www.sec.gov/Archives/edgar/data/824142/000082414222000034/aaon-20211231.htm
2022,"AB Commercial Real Estate Private Debt Fund, LLC",1876255,10-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/1876255/0001193125-22-090057.txt,https://www.sec.gov/Archives/edgar/data/1876255/000119312522090057/d266623d10k.htm
2022,AB INTERNATIONAL GROUP CORP.,1605331,10-K,2022-01-12,https://www.sec.gov/Archives/edgar/data/1605331/0001663577-22-000024.txt,https://www.sec.gov/Archives/edgar/data/1605331/000166357722000689/abqq10k_083122.htm
2022,AB Private Credit Investors Corp,1634452,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1634452/0001193125-22-091820.txt,https://www.sec.gov/Archives/edgar/data/1634452/000119312522091820/d326738d10k.htm
2022,ABBOTT LABORATORIES,1800,10-K,2022-02-18,https://www.sec.gov/Archives/edgar/data/1800/0001104659-22-025141.txt,https://www.sec.gov/Archives/edgar/data/1800/000110465922025141/abt-20211231x10k.htm
2022,"ABCO Energy, Inc. NT",1300938,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1300938/0001185185-22-000359.txt,https://www.sec.gov/Archives/edgar/data/1300938/000118518522000468/abcoenergy20211231_10k.htm
2022,ABEONA THERAPEUTICS INC.,318306,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/318306/0001493152-22-008259.txt,https://www.sec.gov/Archives/edgar/data/318306/000149315222008259/form10-k.htm
2022,ABERCROMBIE & FITCH CO /DE/,1018840,10-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1018840/0001018840-22-000011.txt,https://www.sec.gov/Archives/edgar/data/1018840/000101884022000011/anf-20220129.htm
2022,ABG Acquisition Corp. I,1833764,10-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1833764/0001193125-22-085204.txt,https://www.sec.gov/Archives/edgar/data/1833764/000119312522085204/d320643d10k.htm
2022,ABRAXAS PETROLEUM CORP,867665,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/867665/0001437749-22-007770.txt,https://www.sec.gov/Archives/edgar/data/867665/000143774922007770/axas20211231_10k.htm
2022,"ABVC BIOPHARMA, INC.",1173313,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1173313/0001213900-22-016726.txt,https://www.sec.gov/Archives/edgar/data/1173313/000121390022016726/f10k2021_abvcbio.htm
2022,ACACIA RESEARCH CORP,934549,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/934549/0000934549-22-000006.txt,https://www.sec.gov/Archives/edgar/data/934549/000093454922000006/actg-20211231.htm
2022,ACADIA PHARMACEUTICALS INC,1070494,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1070494/0000950170-22-002392.txt,https://www.sec.gov/Archives/edgar/data/1070494/000095017022002392/acad-20211231.htm
2022,ACADIA REALTY TRUST,899629,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/899629/0000950170-22-002570.txt,https://www.sec.gov/Archives/edgar/data/899629/000095017022002570/akr-20211231.htm
2022,ACCO BRANDS Corp,712034,10-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/712034/0000712034-22-000009.txt,https://www.sec.gov/Archives/edgar/data/712034/000071203422000009/abd-20211231.htm
2022,ACCRETION ACQUISITION CORP.,1855555,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1855555/0001104659-22-040953.txt,https://www.sec.gov/Archives/edgar/data/1855555/000110465922040953/ener-20211231x10k.htm
2022,ACE Convergence Acquisition Corp.,1813658,10-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/1813658/0001410578-22-000335.txt,https://www.sec.gov/Archives/edgar/data/1813658/000141057822000335/acev-20211231x10k.htm
2022,ACELRX PHARMACEUTICALS INC,1427925,10-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/1427925/0001437749-22-005888.txt,https://www.sec.gov/Archives/edgar/data/1427925/000143774922005888/acrx20211231_10k.htm
2022,"ACHIEVE LIFE SCIENCES, INC.",949858,10-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/949858/0001564590-22-009485.txt,https://www.sec.gov/Archives/edgar/data/949858/000156459022009485/achv-10k_20211231.htm
2022,"ACI WORLDWIDE, INC.",935036,10-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/935036/0000935036-22-000010.txt,https://www.sec.gov/Archives/edgar/data/935036/000093503622000010/aciw-20211231.htm
2022,ACKRELL SPAC Partners I Co.,1790121,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1790121/0001213900-22-016938.txt,https://www.sec.gov/Archives/edgar/data/1790121/000121390022016938/f10k2021_ackrellspac1.htm
2022,"ACM Research, Inc.",1680062,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1680062/0001140361-22-007348.txt,https://www.sec.gov/Archives/edgar/data/1680062/000114036122007348/brhc10034322_10k.htm
2022,ACME UNITED CORP,2098,10-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/2098/0001564590-22-012597.txt,https://www.sec.gov/Archives/edgar/data/2098/000156459022012597/acu-10k_20211231.htm
2022,ACME UNITED CORP NT,2098,10-K,2022-03-17,https://www.sec.gov/Archives/edgar/data/2098/0001193125-22-078248.txt,https://www.sec.gov/Archives/edgar/data/2098/000156459022012597/acu-10k_20211231.htm
2022,ACNB CORP,715579,10-K,2022-03-14,https://www.sec.gov/Archives/edgar/data/715579/0000715579-22-000018.txt,https://www.sec.gov/Archives/edgar/data/715579/000071557922000018/acnb-20211231.htm
2022,ACORDA THERAPEUTICS INC,1008848,10-K,2022-03-18,https://www.sec.gov/Archives/edgar/data/1008848/0001564590-22-010971.txt,https://www.sec.gov/Archives/edgar/data/1008848/000156459022010971/acor-10k_20211231.htm
2022,"ACORN ENERGY, INC.",880984,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/880984/0001493152-22-008225.txt,https://www.sec.gov/Archives/edgar/data/880984/000149315222008225/form10-k.htm
2022,ACRES Commercial Realty Corp.,1332551,10-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/1332551/0001564590-22-009161.txt,https://www.sec.gov/Archives/edgar/data/1332551/000156459022009161/acr-10k_20211231.htm
2022,"ACURA PHARMACEUTICALS, INC NT",786947,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/786947/0001104659-22-041021.txt,
2022,ACV Auctions Inc.,1637873,10-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/1637873/0000950170-22-001792.txt,https://www.sec.gov/Archives/edgar/data/1637873/000095017022001792/acva-20211231.htm
2022,ADAMANT DRI PROCESSING & MINERALS GROUP,1171008,10-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1171008/0001493152-22-005378.txt,https://www.sec.gov/Archives/edgar/data/1171008/000149315222005378/form10-k.htm
2022,"ADAMS RESOURCES & ENERGY, INC.",2178,10-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/2178/0000002178-22-000033.txt,https://www.sec.gov/Archives/edgar/data/2178/000000217822000033/ae-20211231.htm
2022,"ADIAL PHARMACEUTICALS, INC.",1513525,10-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1513525/0001213900-22-015562.txt,https://www.sec.gov/Archives/edgar/data/1513525/000121390022015562/f10k2021_adialpharma.htm
2022,"ADM ENDEAVORS, INC.",1588014,10-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/1588014/0001493152-22-006820.txt,https://www.sec.gov/Archives/edgar/data/1588014/000149315222006820/form10-k.htm
2022,"ADMA BIOLOGICS, INC.",1368514,10-K,2022-03-24,https://www.sec.gov/Archives/edgar/data/1368514/0001140361-22-011030.txt,https://www.sec.gov/Archives/edgar/data/1368514/000114036122011030/brhc10035480_10k.htm
2022,ADOBE INC.,796343,10-K,2022-01-21,https://www.sec.gov/Archives/edgar/data/796343/0000796343-22-000032.txt,https://www.sec.gov/Archives/edgar/data/796343/000079634322000032/adbe-20211203.htm
2022,ADT Inc.,1703056,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1703056/0001703056-22-000042.txt,https://www.sec.gov/Archives/edgar/data/1703056/000170305622000042/adt-20211231.htm
2022,ADTRAN INC,926282,10-K,2022-02-25,https://www.sec.gov/Archives/edgar/data/926282/0000950170-22-002054.txt,https://www.sec.gov/Archives/edgar/data/926282/000095017022002054/adtn-20211231.htm
2022,ADVANCE AUTO PARTS INC,1158449,10-K,2022-02-15,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-22-000037.txt,https://www.sec.gov/Archives/edgar/data/1158449/000115844922000037/aap-20220101.htm
2022,"ADVANCED CONTAINER TECHNOLOGIES, INC. NT",1096950,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1096950/0001213900-22-016729.txt,https://www.sec.gov/Archives/edgar/data/1096950/000121390022020228/f10k2021_advancedcon.htm
2022,ADVANCED ENERGY INDUSTRIES INC,927003,10-K,2022-03-16,https://www.sec.gov/Archives/edgar/data/927003/0001558370-22-003725.txt,https://www.sec.gov/Archives/edgar/data/927003/000155837022003725/aeis-20211231x10k.htm
2022,ADVANCED ENERGY INDUSTRIES INC NT,927003,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/927003/0001558370-22-002586.txt,https://www.sec.gov/Archives/edgar/data/927003/000155837022003725/aeis-20211231x10k.htm
2022,ADVANCED MICRO DEVICES INC,2488,10-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/2488/0000002488-22-000016.txt,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/amd-20211225.htm
2022,"ADVENT TECHNOLOGIES HOLDINGS, INC.",1744494,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1744494/0001140361-22-012369.txt,https://www.sec.gov/Archives/edgar/data/1744494/000114036122012369/brhc10035727_10k.htm
2022,AEA-Bridges Impact Corp.,1820191,10-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1820191/0001193125-22-084464.txt,https://www.sec.gov/Archives/edgar/data/1820191/000119312522084464/d305924d10k.htm
2022,AEI INCOME & GROWTH FUND 24 LLC,1130758,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1130758/0000894245-22-000036.txt,https://www.sec.gov/Archives/edgar/data/1130758/000089424522000036/aei24-20211231.htm
2022,AEI INCOME & GROWTH FUND 25 LLC,1185198,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1185198/0000894245-22-000037.txt,https://www.sec.gov/Archives/edgar/data/1185198/000089424522000037/aei25-20211231.htm
2022,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,931755,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/931755/0000894245-22-000034.txt,https://www.sec.gov/Archives/edgar/data/931755/000089424522000034/aei21-20211231.htm
2022,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,1023458,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1023458/0000894245-22-000035.txt,https://www.sec.gov/Archives/edgar/data/1023458/000089424522000035/aei22-20211231.htm
2022,AEI Income & Growth Fund 26 LLC,1326321,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1326321/0000894245-22-000041.txt,https://www.sec.gov/Archives/edgar/data/1326321/000089424522000041/aei26-20211231.htm
2022,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,894245,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/894245/0000894245-22-000044.txt,https://www.sec.gov/Archives/edgar/data/894245/000089424522000044/aei20-20211231.htm
2022,"AEMETIS, INC",738214,10-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/738214/0001654954-22-002831.txt,https://www.sec.gov/Archives/edgar/data/738214/000165495422002831/amts_10k.htm
2022,AEP Texas Central Transition Funding III LLC,1539816,10-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1539816/0001539816-22-000006.txt,https://www.sec.gov/Archives/edgar/data/1539816/000153981622000006/aep-20211231.htm
2022,AEP Texas Inc.,1721781,10-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1721781/0000004904-22-000024.txt,https://www.sec.gov/Archives/edgar/data/1721781/000000490422000024/aep-20211231.htm
2022,AEP Texas Restoration Funding LLC,1775098,10-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1775098/0001775098-22-000009.txt,https://www.sec.gov/Archives/edgar/data/1775098/000177509822000009/aep-20211231.htm
2022,"AEP Transmission Company, LLC",1702494,10-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1702494/0000004904-22-000024.txt,https://www.sec.gov/Archives/edgar/data/1702494/000000490422000024/aep-20211231.htm
2022,AERIE PHARMACEUTICALS INC,1337553,10-K,2022-02-25,https://www.sec.gov/Archives/edgar/data/1337553/0001337553-22-000013.txt,https://www.sec.gov/Archives/edgar/data/1337553/000133755322000013/aeri-20211231.htm
2022,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,10-K,2022-02-18,https://www.sec.gov/Archives/edgar/data/40888/0000040888-22-000005.txt,https://www.sec.gov/Archives/edgar/data/40888/000004088822000005/ajrd-20211231.htm
2022,AES CORP,874761,10-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/874761/0000874761-22-000022.txt,https://www.sec.gov/Archives/edgar/data/874761/000087476122000022/aes-20211231.htm
2022,"AEye, Inc.",1818644,10-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1818644/0001818644-22-000008.txt,https://www.sec.gov/Archives/edgar/data/1818644/000181864422000008/lidr-20211231.htm
2022,AF Acquisition Corp.,1841661,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1841661/0001213900-22-016732.txt,https://www.sec.gov/Archives/edgar/data/1841661/000121390022016732/f10k2021_afacquisition.htm
2022,"AFC Gamma, Inc.",1822523,10-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/1822523/0001140361-22-008768.txt,https://www.sec.gov/Archives/edgar/data/1822523/000114036122008768/brhc10034929_10k.htm
2022,"AFFILIATED MANAGERS GROUP, INC.",1004434,10-K,2022-02-18,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-22-000017.txt,https://www.sec.gov/Archives/edgar/data/1004434/000100443422000017/amg-20211231.htm
2022,AFLAC INC,4977,10-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/4977/0000004977-22-000058.txt,https://www.sec.gov/Archives/edgar/data/4977/000000497722000058/afl-20211231.htm
2022,"AG Mortgage Investment Trust, Inc.",1514281,10-K,2022-02-25,https://www.sec.gov/Archives/edgar/data/1514281/0001514281-22-000023.txt,https://www.sec.gov/Archives/edgar/data/1514281/000151428122000023/mitt-20211231.htm
2022,"AG Twin Brook BDC, Inc.",1666384,10-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/1666384/0001135428-22-000028.txt,https://www.sec.gov/Archives/edgar/data/1666384/000113542822000028/ag-10k-123121.htm
2022,AGBA Acquisition Ltd,1769624,10-K,2022-03-14,https://www.sec.gov/Archives/edgar/data/1769624/0001213900-22-012228.txt,https://www.sec.gov/Archives/edgar/data/1769624/000121390022012228/f10k2021_agbaacquisition.htm
2022,AGCO CORP /DE,880266,10-K,2022-02-25,https://www.sec.gov/Archives/edgar/data/880266/0000880266-22-000006.txt,https://www.sec.gov/Archives/edgar/data/880266/000088026622000006/agco-20211231.htm
2022,AGENUS INC,1098972,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1098972/0001564590-22-007867.txt,https://www.sec.gov/Archives/edgar/data/1098972/000156459022007867/agen-10k_20211231.htm
2022,AGILE THERAPEUTICS INC,1261249,10-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/1261249/0001558370-22-004758.txt,https://www.sec.gov/Archives/edgar/data/1261249/000155837022004758/agrx-20211231x10k.htm
2022,"AGILITI, INC. \DE",1749704,10-K,2022-03-08,https://www.sec.gov/Archives/edgar/data/1749704/0001558370-22-003066.txt,https://www.sec.gov/Archives/edgar/data/1749704/000155837022003066/agti-20211231x10k.htm
2022,"AGIOS PHARMACEUTICALS, INC.",1439222,10-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1439222/0001439222-22-000024.txt,https://www.sec.gov/Archives/edgar/data/1439222/000143922222000024/agio-20211231.htm
2022,AGNC Investment Corp.,1423689,10-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/1423689/0001423689-22-000014.txt,https://www.sec.gov/Archives/edgar/data/1423689/000142368922000014/agnc-20211231.htm
2022,AGREE REALTY CORP,917251,10-K,2022-02-22,https://www.sec.gov/Archives/edgar/data/917251/0001558370-22-001606.txt,https://www.sec.gov/Archives/edgar/data/917251/000155837022001606/adc-20211231x10k.htm
2022,AGRIFORCE GROWING SYSTEMS LTD.,1826397,10-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/1826397/0001493152-22-008083.txt,https://www.sec.gov/Archives/edgar/data/1826397/000149315222008083/form10-k.htm
2022,AIB Acquisition Corp,1882963,10-K,2022-03-29,https://www.sec.gov/Archives/edgar/data/1882963/0001213900-22-015862.txt,https://www.sec.gov/Archives/edgar/data/1882963/000121390022015862/f10k2021_aibacquisition.htm
2022,AILERON THERAPEUTICS INC,1420565,10-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1420565/0000950170-22-004774.txt,https://www.sec.gov/Archives/edgar/data/1420565/000095017022004774/alrn-20211231.htm
2022,AIM ImmunoTech Inc.,946644,10-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/946644/0001493152-22-008324.txt,https://www.sec.gov/Archives/edgar/data/946644/000149315222008324/form10-k.htm
2022,AIR INDUSTRIES GROUP,1009891,10-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-015031.txt,https://www.sec.gov/Archives/edgar/data/1009891/000121390022015031/f10k2021_airindustries.htm
2022,AIR LEASE CORP,1487712,10-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/1487712/0001628280-22-003016.txt,https://www.sec.gov/Archives/edgar/data/1487712/000162828022003016/al-20211231.htm
2022,AIRGAIN INC,1272842,10-K,2022-03-21,https://www.sec.gov/Archives/edgar/data/1272842/0000950170-22-004238.txt,https://www.sec.gov/Archives/edgar/data/1272842/000095017022004238/airg-20211231.htm
2022,AIkido Pharma Inc.,12239,10-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/12239/0001213900-22-015575.txt,https://www.sec.gov/Archives/edgar/data/12239/000121390022015575/f10k2021_aikidopharma.htm
2022,AKAMAI TECHNOLOGIES INC,1086222,10-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/1086222/0001086222-22-000058.txt,https://www.sec.gov/Archives/edgar/data/1086222/000108622222000058/akam-20211231.htm
2022,AKUMIN INC.,1776197,10-K,2022-03-16,https://www.sec.gov/Archives/edgar/data/1776197/0001193125-22-077287.txt,https://www.sec.gov/Archives/edgar/data/1776197/000119312522077287/d319979d10k.htm
2022,ALABAMA POWER CO,3153,10-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/0000092122-22-000003.txt,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm
2022,ALAMO GROUP INC,897077,10-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/897077/0000897077-22-000007.txt,https://www.sec.gov/Archives/edgar/data/897077/000089707722000007/alg-20211231.htm
2022,"ALASKA AIR GROUP, INC.",766421,10-K,2022-02-11,https://www.sec.gov/Archives/edgar/data/766421/0000766421-22-000009.txt,https://www.sec.gov/Archives/edgar/data/766421/000076642122000009/alk-20211231.htm
2022,ALBANY INTERNATIONAL CORP /DE/,819793,10-K,2022-02-25,https://www.sec.gov/Archives/edgar/data/819793/0000819793-22-000009.txt,https://www.sec.gov/Archives/edgar/data/819793/000081979322000009/ain-20211231.htm
2022,ALBEMARLE CORP,915913,10-K,2022-02-22,https://www.sec.gov/Archives/edgar/data/915913/0000915913-22-000027.txt,https://www.sec.gov/Archives/edgar/data/915913/000091591322000027/alb-20211231.htm
2022,"ALBIREO PHARMA, INC.",1322505,10-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1322505/0001558370-22-002501.txt,https://www.sec.gov/Archives/edgar/data/1322505/000155837022002501/albo-20211231x10k.htm
2022,ALERUS FINANCIAL CORP,903419,10-K,2022-03-11,https://www.sec.gov/Archives/edgar/data/903419/0001558370-22-003419.txt,https://www.sec.gov/Archives/edgar/data/903419/000155837022003419/alrs-20211231x10k.htm
2022,ALEXANDERS INC,3499,10-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/3499/0000003499-22-000004.txt,https://www.sec.gov/Archives/edgar/data/3499/000000349922000004/alx-20211231.htm
2022,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",1035443,10-K,2022-01-31,https://www.sec.gov/Archives/edgar/data/1035443/0001035443-22-000040.txt,https://www.sec.gov/Archives/edgar/data/1035443/000103544322000040/are-20211231.htm
