year;company;cik;form_type;date_filed;url;document_url
2019;ADIAL PHARMACEUTICALS, INC.;1513525;10-K;19/02/2019;;https://www.sec.gov/Archives/edgar/data/1513525/000121390019002769/f10k2018_adialpharma.htm
2019;ADMA BIOLOGICS, INC.;1368514;10-K;13/03/2019;;https://www.sec.gov/Archives/edgar/data/1368514/000119380519000281/e618283_10k-adma.htm
2019;ADOBE INC.;796343;10-K;25/01/2019;;https://www.sec.gov/Archives/edgar/data/796343/000079634319000019/adbe10kfy18.htm
2019;ADOMANI, INC.;1563568;10-K;19/02/2019;;https://www.sec.gov/Archives/edgar/data/1563568/000156459019003196/adom-10k_20181231.htm
2019;ADT Inc.;1703056;10-K;11/03/2019;;https://www.sec.gov/Archives/edgar/data/1703056/000170305619000042/adtinc10-k12x31x2018.htm
2019;ADTRAN INC;926282;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/926282/000156459019005179/adtn-10k_20181231.htm
2019;ADURO BIOTECH, INC.;1435049;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/1435049/000156459019004942/adro-10k_20181231.htm
2019;ADVANCE AUTO PARTS INC;1158449;10-K;19/02/2019;;https://www.sec.gov/Archives/edgar/data/1158449/000115844919000043/aap_10kx12292018secreport.htm
2019;ADVANCED CREDIT TECHNOLOGIES INC;1437517;10-K;12/03/2019;;https://www.sec.gov/Archives/edgar/data/1437517/000149315219003191/form10-k.htm
2019;ADVANCED ENERGY INDUSTRIES INC;927003;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/927003/000092700319000007/aeis10k2018.htm
2019;ADVANCED MICRO DEVICES INC;2488;10-K;08/02/2019;;https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/amd-12292018x10k.htm
2019;AEI INCOME & GROWTH FUND 24 LLC;1130758;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1130758/000132632119000013/k244-18.htm
2019;AEI INCOME & GROWTH FUND 25 LLC;1185198;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1185198/000132632119000014/k254-18.htm
2019;AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP;931755;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/931755/000132632119000011/k214-18.htm
2019;AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP;1023458;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1023458/000132632119000012/k224-18.htm
2019;AEI Income & Growth Fund 26 LLC;1326321;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1326321/000132632119000015/k264-18.htm
2019;AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP;894245;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/894245/000132632119000010/k204-18.htm
2019;AEMETIS, INC;738214;10-K;15/03/2019;;https://www.sec.gov/Archives/edgar/data/738214/000165495419002756/amtx_10k.htm
2019;AEP Texas Inc.;1721781;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/1721781/000000490419000009/aep10klegal20184q.htm
2019;AEP Transmission Company, LLC;1702494;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/1702494/000000490419000009/aep10klegal20184q.htm
2019;AERIE PHARMACEUTICALS INC;1337553;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/1337553/000162828019002369/aeri-1231201810xk.htm
2019;AEROCENTURY CORP;1036848;10-K;19/03/2019;;https://www.sec.gov/Archives/edgar/data/1036848/000103684819000005/acy10k2018.htm
2019;AEROHIVE NETWORKS, INC;1372414;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/1372414/000137241419000010/aerohive201810-k.htm
2019;AEROJET ROCKETDYNE HOLDINGS, INC.;40888;10-K;19/02/2019;;https://www.sec.gov/Archives/edgar/data/40888/000004088819000004/ajrd201810-k.htm
2019;AES CORP;874761;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/874761/000087476119000012/a2018form10-k.htm
2019;AFFILIATED MANAGERS GROUP, INC.;1004434;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1004434/000100443419000008/amg_10-kx12312018.htm
2019;AFLAC INC;4977;10-K;25/02/2019;;https://www.sec.gov/Archives/edgar/data/4977/000000497719000049/afl12311810k.htm
2019;AFRIKA4U;1727815;10-K;28/01/2019;;https://www.sec.gov/Archives/edgar/data/1727815/000147793219000279/afrika4u_10k.htm
2019;AG Mortgage Investment Trust, Inc.;1514281;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/1514281/000151428119000022/agmortgage10k12312018.htm
2019;AGCO CORP /DE;880266;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/880266/000088026619000009/a2018agco10-k.htm
2019;AGENUS INC;1098972;10-K;18/03/2019;;https://www.sec.gov/Archives/edgar/data/1098972/000156459019008311/agen-10k_20181231.htm
2019;AGILE THERAPEUTICS INC;1261249;10-K;12/03/2019;;https://www.sec.gov/Archives/edgar/data/1261249/000104746919001136/a2237968z10-k.htm
2019;AGILITI, INC. \DE;1749704;10-K;08/03/2019;;https://www.sec.gov/Archives/edgar/data/1749704/000155837019001695/uhsi-20181231x10k.htm
2019;AGIOS PHARMACEUTICALS INC;1439222;10-K;14/02/2019;;https://www.sec.gov/Archives/edgar/data/1439222/000143922219000004/agio-20181231.htm
2019;AGNC Investment Corp.;1423689;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1423689/000142368919000007/agnc10k123118.htm
2019;AGREE REALTY CORP;917251;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/917251/000155837019000849/adc-20181231x10k.htm
2019;AILERON THERAPEUTICS INC;1420565;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1420565/000156459019010007/alrn-10k_20181231.htm
2019;AIMCO PROPERTIES L.P.;926660;10-K;20/02/2019;;https://www.sec.gov/Archives/edgar/data/926660/000092286419000007/a201810-k.htm
2019;AIR LEASE CORP;1487712;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/1487712/000155837019000845/al-20181231x10k.htm
2019;AIRGAIN INC;1272842;10-K;15/03/2019;;https://www.sec.gov/Archives/edgar/data/1272842/000156459019008047/airg-10k_20181231.htm
2019;AIRXPANDERS INC;1387156;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1387156/000143774919003510/axpd20181231_10k.htm
2019;AK STEEL HOLDING CORP;918160;10-K;15/02/2019;;https://www.sec.gov/Archives/edgar/data/918160/000091816019000041/form10-k2018.htm
2019;AKAMAI TECHNOLOGIES INC;1086222;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1086222/000108622219000066/akam10k123118.htm
2019;AKCEA THERAPEUTICS, INC.;1662524;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/1662524/000156459019005745/akca-10k_20181231.htm
2019;AKORN INC;3116;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/3116/000162828019002359/akorn10k12312018.htm
2019;ALABAMA POWER CO;3153;10-K;20/02/2019;;https://www.sec.gov/Archives/edgar/data/3153/000009212219000006/so10-k12312018.htm
2019;ALAMO GROUP INC;897077;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/897077/000089707719000012/alg-20181231.htm
2019;ALASKA AIR GROUP, INC.;766421;10-K;15/02/2019;;https://www.sec.gov/Archives/edgar/data/766421/000076642119000008/alk10-k123118.htm
2019;ALASKA COMMUNICATIONS SYSTEMS GROUP INC;1089511;10-K;11/03/2019;;https://www.sec.gov/Archives/edgar/data/1089511/000143774919004487/alsk20181231_10k.htm
2019;ALBANY INTERNATIONAL CORP /DE/;819793;10-K;14/03/2019;;https://www.sec.gov/Archives/edgar/data/819793/000089109219002857/e4069-10k.htm
2019;ALBANY INTERNATIONAL CORP /DE/ NT;819793;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/819793/000089109219002857/e4069-10k.htm
2019;ALBEMARLE CORP;915913;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/a1231201810-kdocument.htm
2019;ALBIREO PHARMA, INC.;1322505;10-K;06/03/2019;;https://www.sec.gov/Archives/edgar/data/1322505/000155837019001601/albo-20181231x10k.htm
2019;ALDER BIOPHARMACEUTICALS INC;1423824;10-K;25/02/2019;;https://www.sec.gov/Archives/edgar/data/1423824/000156459019004084/aldr-10k_20181231.htm
2019;ALEXANDERS INC;3499;10-K;11/02/2019;;https://www.sec.gov/Archives/edgar/data/3499/000000349919000004/alx10-k123118.htm
2019;ALEXANDRIA REAL ESTATE EQUITIES INC;1035443;10-K;05/02/2019;;https://www.sec.gov/Archives/edgar/data/1035443/000103544319000041/a4q1810k.htm
2019;ALEXION PHARMACEUTICALS, INC.;899866;10-K;06/02/2019;;https://www.sec.gov/Archives/edgar/data/899866/000089986619000010/alxn10k12312018.htm
2019;ALIGN TECHNOLOGY INC;1097149;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1097149/000109714919000009/algn-20181231x10k.htm
2019;ALIMERA SCIENCES INC;1267602;10-K;25/02/2019;;https://www.sec.gov/Archives/edgar/data/1267602/000126760219000043/alim-10k.htm
2019;ALL FOR ONE MEDIA CORP.;1286459;10-K;15/01/2019;;https://www.sec.gov/Archives/edgar/data/1286459/000147793219000148/afom_10k.htm
2019;ALLEGHANY CORP /DE;775368;10-K;20/02/2019;;https://www.sec.gov/Archives/edgar/data/775368/000119312519045528/d666096d10k.htm
2019;ALLEGHENY TECHNOLOGIES INC;1018963;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1018963/000101896319000007/atify201810-k.htm
2019;ALLETE INC;66756;10-K;14/02/2019;;https://www.sec.gov/Archives/edgar/data/66756/000006675619000023/ale12312018-10k.htm
2019;ALLIANCE DATA SYSTEMS CORP;1101215;10-K;26/02/2019;;https://www.sec.gov/Archives/edgar/data/1101215/000110121519000048/ads-20181231x10k.htm
2019;ALLIANCE RESOURCE PARTNERS LP;1086600;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1086600/000155837019000892/arlp-20181231x10k.htm
2019;ALLIANCEBERNSTEIN HOLDING L.P.;825313;10-K;13/02/2019;;https://www.sec.gov/Archives/edgar/data/825313/000082531319000006/ab-20181231x10k.htm
2019;ALLIANCEBERNSTEIN L.P.;1109448;10-K;13/02/2019;;https://www.sec.gov/Archives/edgar/data/1109448/000110944819000006/ablp-20181231x10k.htm
2019;ALLIANT ENERGY CORP;352541;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/352541/000035254119000013/lnt1231201810-k.htm
2019;ALLIED MOTION TECHNOLOGIES INC;46129;10-K;13/03/2019;;https://www.sec.gov/Archives/edgar/data/46129/000110465919014558/a19-30076_110k.htm
2019;ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.;1124804;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1124804/000156459019003905/mdrx-10k_20181231.htm
2019;ALLSTATE CORP;899051;10-K;15/02/2019;;https://www.sec.gov/Archives/edgar/data/899051/000089905119000007/allcorp-12311810xk.htm
2019;ALLSTATE LIFE INSURANCE CO;352736;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/352736/000035273619000003/allstatelife-123118x10k.htm
2019;ALNYLAM PHARMACEUTICALS, INC.;1178670;10-K;14/02/2019;;https://www.sec.gov/Archives/edgar/data/1178670/000156459019003022/alny-10k_20181231.htm
2019;ALPHA PRO TECH LTD;884269;10-K;06/03/2019;;https://www.sec.gov/Archives/edgar/data/884269/000143774919004169/apt20181231_10k.htm
2019;ALPINE IMMUNE SCIENCES, INC.;1626199;10-K;18/03/2019;;https://www.sec.gov/Archives/edgar/data/1626199/000162619919000010/a10k_2018.htm
2019;ALR TECHNOLOGIES INC.;1087022;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1087022/000172186819000156/f2salr10k032519.htm
2019;ALTITUDE INTERNATIONAL, INC;1664127;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1664127/000118518519000455/altitude20181231_10k.htm
2019;ALTRIA GROUP, INC.;764180;10-K;26/02/2019;;https://www.sec.gov/Archives/edgar/data/764180/000076418019000023/a2018form10-kq4.htm
2019;AMAG PHARMACEUTICALS INC.;792977;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/792977/000079297719000036/a201810-k.htm
2019;AMARILLO BIOSCIENCES INC NT;1014763;10-K;28/03/2019;;https://www.sec.gov/Archives/edgar/data/1014763/000101476319000004/form10k_12312018.htm
2019;AMARIN CORP PLC\UK;897448;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/897448/000156459019004655/amrn-10k_20181231.htm
2019;AMAZON COM INC;1018724;10-K;01/02/2019;;https://www.sec.gov/Archives/edgar/data/1018724/000101872419000004/amzn-20181231x10k.htm
2019;AMBAC FINANCIAL GROUP INC;874501;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/874501/000087450119000023/a01-007ambcx20181231x10k.htm
2019;AMBARELLA INC;1280263;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1280263/000156459019010114/amba-10k_20190131.htm
2019;AMBASE CORP;20639;10-K;27/03/2019;;https://www.sec.gov/Archives/edgar/data/20639/000114036119005745/form10k.htm
2019;AMC ENTERTAINMENT HOLDINGS, INC.;1411579;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/1411579/000141157919000013/c579-20181231x10k.htm
2019;AMC Networks Inc.;1514991;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/1514991/000151499119000007/amcx-123118x10k.htm
2019;AMEDISYS INC;896262;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/896262/000089626219000004/amed-20183112x10xk.htm
2019;AMEREN CORP;1002910;10-K;26/02/2019;;https://www.sec.gov/Archives/edgar/data/1002910/000100291019000094/aee201810-k.htm
2019;AMERI Holdings, Inc.;890821;10-K;26/03/2019;;https://www.sec.gov/Archives/edgar/data/890821/000114036119005573/form10k.htm
2019;AMERICA FIRST MULTIFAMILY INVESTORS, L.P.;1059142;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1059142/000156459019005208/atax-10k_20181231.htm
2019;AMERICAN AIRLINES INC;4515;10-K;25/02/2019;;https://www.sec.gov/Archives/edgar/data/4515/000000620119000009/a10k123118.htm
2019;AMERICAN AXLE & MANUFACTURING HOLDINGS INC;1062231;10-K;15/02/2019;;https://www.sec.gov/Archives/edgar/data/1062231/000106223119000013/axl201810-k.htm
2019;AMERICAN BIO MEDICA CORP NT;896747;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/896747/000165495419004490/abmc_10k.htm
2019;AMERICAN CAMPUS COMMUNITIES INC;1283630;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1283630/000128363019000033/acc2018123110k.htm
2019;AMERICAN CRYOSTEM Corp;1468679;10-K;15/01/2019;;https://www.sec.gov/Archives/edgar/data/1468679/000101905619000013/acryo_10k.htm
2019;AMERICAN EAGLE OUTFITTERS INC;919012;10-K;14/03/2019;;https://www.sec.gov/Archives/edgar/data/919012/000156459019007828/aeo-10k_20190202.htm
2019;AMERICAN EDUCATION CENTER, INC. NT;1626556;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1626556/000114420419019919/tv518557_10k.htm
2019;AMERICAN ELECTRIC POWER CO INC;4904;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/4904/000000490419000009/aep10klegal20184q.htm
2019;AMERICAN EQUITY INVESTMENT LIFE HOLDING CO;1039828;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1039828/000103982819000009/a2018-12x31_ael10k.htm
2019;AMERICAN EXPRESS CO;4962;10-K;13/02/2019;;https://www.sec.gov/Archives/edgar/data/4962/000000496219000018/axp201810k.htm
2019;AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST;1003509;10-K;25/03/2019;;https://www.sec.gov/Archives/edgar/data/1003509/000119312519085443/d704477d10k.htm
2019;AMERICAN EXPRESS CREDIT CORP;4969;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/4969/000000496919000006/d18123110k.htm
2019;AMERICAN EXPRESS RECEIVABLES FINANCING CORP III LLC;1283434;10-K;25/03/2019;;https://www.sec.gov/Archives/edgar/data/1283434/000119312519085443/d704477d10k.htm
2019;AMERICAN FINANCIAL GROUP INC;1042046;10-K;26/02/2019;;https://www.sec.gov/Archives/edgar/data/1042046/000104204619000014/afg-2018123110k.htm
2019;AMERICAN INTERNATIONAL GROUP INC;5272;10-K;15/02/2019;;
2019;AMERICAN NATIONAL BANKSHARES INC.;741516;10-K;08/03/2019;;https://www.sec.gov/Archives/edgar/data/741516/000074151619000006/amnb-12312018x10k.htm
2019;AMERICAN NATIONAL INSURANCE CO /TX/;904163;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/904163/000090416319000004/anat-123118x10k.htm
2019;AMERICAN PUBLIC EDUCATION INC;1201792;10-K;12/03/2019;;https://www.sec.gov/Archives/edgar/data/1201792/000120179219000003/apei-20181231x10k.htm
2019;AMERICAN REBEL HOLDINGS INC NT;1648087;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1648087/000107878219000299/f10k123118_10k.htm
2019;AMERICAN RIVER BANKSHARES;1108236;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1108236/000101905619000165/arb_10k18.htm
2019;AMERICAN SHARED HOSPITAL SERVICES;744825;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/744825/000114420419016999/tv516904_10k.htm
2019;AMERICAN STATES WATER CO;1056903;10-K;25/02/2019;;https://www.sec.gov/Archives/edgar/data/1056903/000105690319000004/awr-20181231x10k.htm
2019;AMERICAN TOWER CORP /MA/;1053507;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/1053507/000105350719000012/amt1231201810k.htm
2019;AMERICAN VANGUARD CORP;5981;10-K;12/03/2019;;https://www.sec.gov/Archives/edgar/data/5981/000156459019007329/avd-10k_20181231.htm
2019;AMERICOLD REALTY TRUST;1455863;10-K;26/02/2019;;https://www.sec.gov/Archives/edgar/data/1455863/000162828019001983/k20181231artandsubs10-k.htm
2019;AMERINST INSURANCE GROUP LTD;1065201;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/1065201/000119312519092905/d679012d10k.htm
2019;AMERIPRISE CERTIFICATE CO;52428;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/52428/000082002719000011/acc12312018final.htm
2019;AMERIPRISE FINANCIAL INC;820027;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/820027/000082002719000010/amp12312018.htm
2019;AMERISAFE INC;1018979;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1018979/000156459019005456/amsf-10k_20181231.htm
2019;AMERISERV FINANCIAL INC /PA/;707605;10-K;05/03/2019;;https://www.sec.gov/Archives/edgar/data/707605/000114420419012248/v511085_10k.htm
2019;AMES NATIONAL CORP;1132651;10-K;12/03/2019;;https://www.sec.gov/Archives/edgar/data/1132651/000143774919004682/atlo20181231_10k.htm
2019;AMETEK INC/;1037868;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/1037868/000119312519046947/d640432d10k.htm
2019;AMGEN INC;318154;10-K;13/02/2019;;https://www.sec.gov/Archives/edgar/data/318154/000031815419000008/amgn-12312018x10kq42018.htm
2019;AMICUS THERAPEUTICS, INC.;1178879;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1178879/000117887919000024/amicus1231201810-k.htm
2019;AMKOR TECHNOLOGY, INC.;1047127;10-K;22/02/2019;;https://www.sec.gov/Archives/edgar/data/1047127/000104712719000007/amkr12311810k.htm
2019;AMN HEALTHCARE SERVICES INC;1142750;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/1142750/000114275019000008/amn-20181231x10k.htm
2019;AMPCO PITTSBURGH CORP;6176;10-K;18/03/2019;;https://www.sec.gov/Archives/edgar/data/6176/000156459019008247/ap-10k_20181231.htm
2019;AMPHENOL CORP /DE/;820313;10-K;13/02/2019;;https://www.sec.gov/Archives/edgar/data/820313/000155837019000636/aph-20181231x10k.htm
2019;AMYRIS, INC. NT;1365916;10-K;19/03/2019;;https://www.sec.gov/Archives/edgar/data/1365916/000117184319006229/f10k_032919p.htm
2019;ANADARKO PETROLEUM CORP;773910;10-K;14/02/2019;;https://www.sec.gov/Archives/edgar/data/773910/000077391019000009/apc201810k-10k.htm
2019;ANAPTYSBIO INC;1370053;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1370053/000137005319000006/anab-12311810k.htm
2019;ANDEAVOR LOGISTICS LP;1507615;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1507615/000150761519000011/andx201810-k.htm
2019;ANDREA ELECTRONICS CORP;6494;10-K;29/03/2019;;https://www.sec.gov/Archives/edgar/data/6494/000120677419001153/andrea3425039-10k.htm
2019;ANGI Homeservices Inc.;1705110;10-K;01/03/2019;;https://www.sec.gov/Archives/edgar/data/1705110/000170511019000002/angi-20183112x10k.htm
2019;ANI PHARMACEUTICALS INC;1023024;10-K;27/02/2019;;https://www.sec.gov/Archives/edgar/data/1023024/000114420419010541/tv512330_10k.htm
2019;ANIXTER INTERNATIONAL INC;52795;10-K;21/02/2019;;https://www.sec.gov/Archives/edgar/data/52795/000005279519000006/axe201810-kdocument.htm
2019;ANNALY CAPITAL MANAGEMENT INC;1043219;10-K;15/02/2019;;https://www.sec.gov/Archives/edgar/data/1043219/000162828019001442/a2018nly10-k.htm
2019;ANSYS INC;1013462;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1013462/000101346219000003/anss2018123110k.htm
2019;ANTARES PHARMA, INC.;1016169;10-K;12/03/2019;;https://www.sec.gov/Archives/edgar/data/1016169/000156459019007398/atrs-10k_20181231.htm
2019;ANTERO RESOURCES Corp;1433270;10-K;13/02/2019;;https://www.sec.gov/Archives/edgar/data/1433270/000155837019000629/ar-20181231x10k.htm
2019;ANWORTH MORTGAGE ASSET CORP;1047884;10-K;28/02/2019;;https://www.sec.gov/Archives/edgar/data/1047884/000155837019001355/anh-20181231x10k.htm
