year,company,cik,Item_1_ESG_Score,Item_1_ESG_Sentiment,Item_1A_ESG_Score,Item_1A_ESG_Sentiment,Item_7_ESG_Score,Item_7_ESG_Sentiment,Item_8_ESG_Score,Item_8_ESG_Sentiment,Overall_ESG_Score,Overall_ESG_Sentiment
2019,"Lumen Technologies, Inc.",18926,0.035211267605633804,0.4762829601764679,0.0,0.0,0.0,0.0,0.0,0.0,0.008802816901408451,0.11907074004411697
2019,"CF Industries Holdings, Inc.",1324404,0.615686274509804,0.03526913937015139,0.37857142857142856,0.4995181777239221,0.36706210746685275,0.25357408974560497,0.18668326073428748,0.24097909327596426,0.3870007678205932,0.2573351250289107
2019,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,0.022727272727272728,0.5462794601917267,0.03333333333333333,-0.03293336182832718,0.009404388714733543,0.19909565150737762,0.018018018018018018,0.3829676918685436,0.020870753198339403,0.2738523604348302
2019,COCA COLA CO,21344,0.15625,0.142707896605134,0.1974921630094044,0.6661689173252809,1.0,-0.10969643294811249,0.0,0.0,0.3384355407523511,0.17479509524557563
2019,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,0.01680672268907563,0.4096890641376376,0.0,0.0,0.019083969465648856,0.25652920454740524,0.0,0.0,0.008972673038681121,0.16655456717126071
2019,CSX CORP,277948,0.20754716981132076,-0.278966235504909,0.2966101694915254,0.7815880111285618,0.15040650406504066,0.4878886716591345,0.08520900321543408,0.3996782832128822,0.18494321164583025,0.3475471826239174
2019,CUMMINS INC,26172,0.3333333333333333,-0.483063280582428,0.2037914691943128,0.49235336430544074,0.09274193548387097,-0.1094277315651593,0.05425531914893617,-0.0023347729926600177,0.17103051429011332,-0.025618105208701638
2019,CVS HEALTH Corp,64803,0.008915304606240713,0.6146383533875147,0.02127659574468085,0.7733116894960403,0.004366812227074236,0.6097204188505808,0.0,0.0,0.008639678144498949,0.4994176154335339
2019,DANAHER CORP /DE/,313616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,DENTSPLY SIRONA Inc.,818479,0.07262569832402235,0.3738675272235504,0.06818181818181818,0.596261627262547,0.0,0.0,0.009345794392523364,0.28428167942911386,0.037538327724590974,0.3136027084788028
2019,"DIGITAL REALTY TRUST, INC.",1297996,0.3016845329249617,-0.04680197426888543,0.13899405083829097,0.688065117696148,0.0734006734006734,0.15668996584114678,0.01740571902196436,0.06759123646077655,0.1328712440464726,0.21638608643229648
2019,"DOLLAR TREE, INC.",935703,0.08547008547008547,-0.19316119626164435,0.06682577565632458,0.2837271566635796,0.05597964376590331,0.177220962010324,0.0291005291005291,0.27412540262395685,0.059344008498210615,0.13547808125905403
2019,"DOMINION ENERGY, INC",715957,0.7226363279717536,-0.013959706501062479,0.5669957686882934,0.5409892298540666,0.501776830135039,0.2001589444009508,0.5143827407111466,0.18288474971121085,0.5764479168765582,0.22751830436629145
2019,DOVER Corp,29905,0.23444976076555024,-0.33538125770888766,0.03076923076923077,0.7935281321406364,0.040336134453781515,0.0056614891315499944,0.0189873417721519,0.13132537187387547,0.08113561694017861,0.14878343385929357
2019,EQUIFAX INC,33185,0.0030959752321981426,0.33680474758148193,0.0,0.0,0.0,0.0,0.0,0.0,0.0007739938080495357,0.08420118689537048
2019,EQUINIX INC,1101239,0.045871559633027525,-0.381323105096817,0.15355086372360843,0.5328904051333666,0.026905829596412557,0.2662985312441985,0.0,0.0,0.05658206323826213,0.10446645782018703
2019,"ESSEX PROPERTY TRUST, INC.",920522,0.09848484848484848,0.5278677000449254,0.0,0.0,0.0,0.0,0.0,0.0,0.02462121212121212,0.13196692501123136
2019,EXELON CORP,1109357,0.14285714285714285,0.46192731335759163,0.5892575039494471,0.3826666735212541,0.5614035087719298,0.16409836063394323,0.3190524193548387,0.29957805628230644,0.40314264373333963,0.32706760094877385
2019,Eaton Corp plc,1551182,0.2,0.16841077390644285,0.020833333333333332,0.8976879119873047,0.0,0.0,0.0,0.0,0.05520833333333334,0.2665246714734369
2019,Edwards Lifesciences Corp,1099800,0.02912621359223301,0.07213365038235982,0.125,0.9621157646179199,0.015873015873015872,0.07985872775316238,0.00473186119873817,0.20056376730402312,0.04368277266599676,0.32866797751436627
2019,"Evergy, Inc.",1711269,0.0,0.0,0.3882978723404255,0.6058306012251605,0.5,-0.06698401272296906,0.0,0.0,0.2220744680851064,0.13471164712554787
2019,Extra Space Storage Inc.,1289490,0.08571428571428572,-0.01970016211271286,0.3333333333333333,0.9585980772972107,0.017142857142857144,0.08997026830911636,0.044897959183673466,0.2534837533127178,0.1202721088435374,0.32058798420158297
2019,FEDERAL REALTY INVESTMENT TRUST,34903,0.0,0.0,0.0,0.0,0.04153686396677051,0.5267839376814664,0.02102803738317757,0.12540611293580797,0.01564122533748702,0.16304751265431858
2019,FIRSTENERGY CORP,1031296,0.3510971786833856,0.6513576585732933,0.38333333333333336,-0.11963408278382343,0.0,0.0,0.0,0.0,0.18360762800417973,0.13293089394736746
2019,"CORPAY, INC.",1175454,0.09767441860465116,-0.09321245258407933,0.0,0.0,0.04574132492113565,0.41737687934575407,0.0,0.0,0.035853935881446704,0.08104110669041868
2019,"Fortinet, Inc.",1262039,0.015463917525773196,0.2074723740418752,0.0,0.0,0.00267379679144385,0.5621744394302368,0.0,0.0,0.004534428579304262,0.19241170336802801
2019,Fortive Corp,1659166,0.11538461538461539,0.07130885322888693,0.0,0.0,0.0,0.0,0.0,0.0,0.028846153846153848,0.017827213307221732
2019,GARTNER INC,749251,0.023255813953488372,-0.5471596419811249,0.020080321285140562,0.699763172864914,0.006578947368421052,0.18241880740970373,0.0,0.0,0.012478770651762497,0.0837555845733732
2019,General Motors Co,1467858,0.053763440860215055,0.7994849443435669,0.28431372549019607,0.21907187069113226,0.017811704834605598,0.20493229372160776,0.07683741648106904,0.15628907394905886,0.10818157191652145,0.3449445456763414
2019,"HEALTHPEAK PROPERTIES, INC.",765880,0.09326424870466321,0.1616600470410453,0.07772020725388601,0.853389855225881,0.0546448087431694,0.5097474557037155,0.02164009111617312,0.39296741744405345,0.06181733895447294,0.47944119385367384
2019,"HOME DEPOT, INC.",354950,0.22897196261682243,-0.3447917445885892,0.0,0.0,0.014354066985645933,0.15443401535352072,0.00558659217877095,0.09808304285009702,0.062228155445309824,-0.023068671596242863
2019,HUMANA INC,49071,0.0035714285714285713,-0.11516113579273224,0.027692307692307693,0.7048742891185813,0.009111617312072893,0.13514935225248337,0.0066050198150594455,0.3810629904270172,0.01174509334771715,0.27648137400133743
2019,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,0.20833333333333334,0.22327801908055941,0.16358024691358025,0.7227266685299154,0.0,0.0,0.0,0.0,0.09297839506172839,0.2365011719026187
2019,Hilton Worldwide Holdings Inc.,1585689,0.1897810218978102,-0.034799827728420496,0.0,0.0,0.0,0.0,0.0,0.0,0.04744525547445255,-0.008699956932105124
2019,INSULET CORP,1145197,0.0071174377224199285,0.27724455296993256,0.013636363636363636,0.902731309334437,0.004761904761904762,-0.4018111228942871,0.005494505494505495,0.07182683050632477,0.007752552903798456,0.21249789247910178
2019,INTERNATIONAL PAPER CO /NEW/,51434,0.3128834355828221,0.061249683994580716,0.15827338129496402,0.6816832033747976,0.1111111111111111,0.4729043369491895,0.11615487316421896,0.31454670149832964,0.17460570028827904,0.38259598145422435
2019,INTUITIVE SURGICAL INC,1035267,0.013303769401330377,0.159709881991148,0.018900343642611683,0.5966027399355714,0.0,0.0,0.005272407732864675,0.18991160144408545,0.009369130194201682,0.23655605584270123
2019,IQVIA HOLDINGS INC.,1478242,0.019801980198019802,0.3997506909072399,0.012096774193548387,0.6419569378097852,0.00816326530612245,0.32452285289764404,0.0038412291933418692,0.3621704975763957,0.010975812222758128,0.43210024479776626
2019,JOHNSON & JOHNSON,200406,0.058823529411764705,0.14091918990015984,0.015267175572519083,0.977326363325119,0.0,0.0,0.0,0.0,0.018522676246070947,0.2795613883063197
2019,KELLANOVA,55067,0.24571428571428572,0.08257018709771854,0.0,0.0,0.024271844660194174,0.19296345536907514,0.018575851393188854,0.24589342830909622,0.07214049544191718,0.13035676769397248
2019,"Bath & Body Works, Inc.",701985,0.0,0.0,0.043010752688172046,0.7464820655062795,0.05263157894736842,-0.4409061074256897,0.0,0.0,0.023910582908885116,0.07639398952014745
2019,LINCOLN NATIONAL CORP,59558,0.0,0.0,0.0,0.0,0.020553359683794466,0.86666172513595,0.0,0.0,0.005138339920948616,0.2166654312839875
2019,LKQ CORP,1065696,0.13135593220338984,0.03762977720508652,0.0,0.0,0.024539877300613498,0.3157660593278706,0.0,0.0,0.038973952376000834,0.08834895913323929
2019,MASCO CORP /DE/,62996,0.15584415584415584,0.16303764780362448,0.05714285714285714,0.8104952685534954,0.02909090909090909,-0.15747055411338806,0.012170385395537525,0.14120653768380484,0.0635620768683649,0.23931722498188418
2019,MOLSON COORS BEVERAGE CO,24545,0.7272727272727273,-0.29468794097192585,0.11621621621621622,0.649708321794521,0.04141104294478527,0.22767170663509104,0.2,0.20294688642024994,0.2712249966084322,0.19640974346948403
2019,"Mondelez International, Inc.",1103982,0.2358974358974359,0.07123062257533488,0.1037037037037037,0.7701052299567631,0.014652014652014652,0.29081040310362977,0.009944751381215469,0.2899319835835033,0.09104947640859243,0.35551955980480776
2019,NEXTERA ENERGY INC,753308,0.6218181818181818,0.05622980968035453,0.48523985239852396,0.298026255909141,0.40083945435466944,0.28753629886589127,0.24449594438006952,0.2506219319893286,0.4380983582378612,0.22310357411117884
2019,NISOURCE INC.,1111711,0.5764705882352941,0.014282548001834325,0.2611464968152866,0.4870912538296202,0.2240566037735849,0.22483715524798945,0.13980137509549273,0.28689638716601285,0.3003687659799146,0.2532768360613642
2019,Norwegian Cruise Line Holdings Ltd.,1513761,0.014457831325301205,0.23894830172260603,0.1369150779896014,0.6393146765288673,0.013846153846153847,-0.14251270352138412,0.0,0.0,0.04130476579026411,0.1839375686825223
2019,O REILLY AUTOMOTIVE INC,898173,0.04231311706629055,0.30293384517232574,0.04993678887484197,0.509437195296529,0.04207699194270367,0.28237336176507016,0.037026953444051186,0.3173859039431109,0.042838462831971846,0.3530325765442589
2019,OMNICOM GROUP INC.,29989,0.0,0.0,0.05952380952380952,0.600979945063591,0.0,0.0,0.0,0.0,0.01488095238095238,0.15024498626589775
2019,"PENN Entertainment, Inc.",921738,0.015552099533437015,0.33489961847662925,0.10273972602739725,0.7148304430147012,0.02702702702702703,0.456268310546875,0.0,0.0,0.03632971314696533,0.3764995930095514
2019,PEPSICO INC,77476,0.1793103448275862,0.017111253423186448,0.18820861678004536,0.3964069242398423,0.06722689075630252,0.3352528168886368,0.0,0.0,0.10868646309098351,0.18719274863791638
2019,PINNACLE WEST CAPITAL CORP,764622,0.5972222222222222,0.09171429026463498,0.4781021897810219,0.5662381323552086,0.6666666666666666,-0.05133742466568947,0.0,0.0,0.43549776966747766,0.15165374948853852
2019,PPG INDUSTRIES INC,79879,0.48314606741573035,0.1429779129319413,0.15463917525773196,0.5244749625523885,0.09491525423728814,0.47695789565997465,0.07402234636871509,0.4405191455668998,0.20168071081986638,0.396232479177801
2019,PPL Corp,922224,0.3724604966139955,0.10364119732244448,0.3172043010752688,0.6980638361962165,0.2914540816326531,0.19480398002221236,0.0,0.0,0.24527971983047933,0.24912725338521832
2019,PUBLIC SERVICE ENTERPRISE GROUP INC,788784,0.3448275862068966,0.02233162894845009,0.0,0.0,0.3133159268929504,0.029999586396540205,0.5714285714285714,-0.11526839719975696,0.3073930211321046,-0.015734295463691664
2019,Philip Morris International Inc.,1413329,0.1588785046728972,0.1475809470695608,0.08461538461538462,0.8132344186306,0.10334029227557412,0.30094168696439627,0.06214039125431531,0.2925370408360053,0.10224364320454281,0.38857352337514056
2019,"Prologis, Inc.",1045609,0.06329113924050633,-0.06753642726689577,0.11538461538461539,0.670809977211886,0.05638297872340425,0.6469870594523426,0.009259259259259259,0.778539776802063,0.06107949815194631,0.5072000965498489
2019,"REGENERON PHARMACEUTICALS, INC.",872589,0.010025062656641603,0.5553843751549721,0.014150943396226415,0.7838410569561852,0.01014832162373146,0.7138508604123042,0.0,0.0,0.00858108191914987,0.5132690731308653
2019,ROBERT HALF INC.,315213,0.0,0.0,0.03896103896103896,0.9400984942913055,0.0,0.0,0.0030581039755351682,0.11062625795602798,0.010504785734143532,0.2626811880618334
2019,"ROSS STORES, INC.",745732,0.0,0.0,0.07772020725388601,0.9090900162855784,0.011673151750972763,0.19663850714763006,0.002777777777777778,0.8559314012527466,0.02304278419565914,0.49041498117148874
2019,ROYAL CARIBBEAN CRUISES LTD,884887,0.11734693877551021,0.12745202818642493,0.10902255639097744,0.7776820721297428,0.04591836734693878,0.21881049788660473,0.03529411764705882,0.21082540651162465,0.0768954950401213,0.3336925011785993
2019,SCHLUMBERGER LIMITED/NV,87347,0.024,0.07904214163621266,0.09558823529411764,0.26257697889247,0.12015503875968993,0.3400429063025982,0.09600997506234414,0.2692961583954173,0.08393831227903793,0.23773954630667454
2019,SEMPRA,1032208,0.6265356265356266,0.04377617086557781,0.75,0.6859860693415006,0.5714285714285714,0.09312593812743823,0.0,0.0,0.4869910494910495,0.20572204458362917
2019,SHERWIN WILLIAMS CO,89800,0.12790697674418605,0.20985365997661243,0.15254237288135594,0.7689743665633378,0.08127721335268505,0.6112054976235543,0.08637469586374696,0.43627701510845773,0.11202531471049351,0.5065776348179906
2019,SIMON PROPERTY GROUP INC /DE/,1063761,0.0,0.0,0.08435374149659863,0.7886068783700466,0.024930747922437674,0.46023651074480126,0.008478568064060292,0.7809457278086079,0.02944076437077415,0.507447279230864
2019,SOUTHERN CO,92122,0.7103960396039604,0.05759515758045667,0.0,0.0,0.0,0.0,1.0,0.19290480017662048,0.4275990099009901,0.0626249894392693
2019,"STANLEY BLACK & DECKER, INC.",93556,0.17647058823529413,0.09041919869681199,0.0,0.0,0.059900166389351084,0.09248471208330658,1.0,0.9431935548782349,0.3090926886561613,0.28152436641458833
2019,TARGET CORP,27419,0.0,0.0,0.075,0.8596355517705282,0.004672897196261682,0.2008664906024933,0.014450867052023121,0.07532629221677781,0.023530941062071202,0.28395708364744987
2019,TRIMBLE INC.,864749,0.12643678160919541,-0.3399175336640893,0.030303030303030304,0.6402466727627648,0.10204081632653061,-0.29395062625408175,0.022573363431151242,-0.06160546857863665,0.0703384979174769,-0.013806738933510716
2019,RTX Corp,101829,0.12941176470588237,0.4411396904086525,0.08735632183908046,0.6047651482451903,0.0,0.0,0.0,0.0,0.054192021636240706,0.2614762096634607
2019,"Under Armour, Inc.",1336917,0.05,0.1409641617288192,0.008501594048884165,0.4397987248376012,0.00725689404934688,0.39170229732990264,0.007331378299120235,0.39170229732990264,0.018272466599337817,0.3410418703065564
2019,"United Airlines Holdings, Inc.",100517,0.08484848484848485,0.40035122810375123,0.16666666666666666,0.9860930442810059,0.057291666666666664,0.19528126056221398,0.0,0.0,0.07720170454545455,0.39543138323674276
2019,VERIZON COMMUNICATIONS INC,732712,0.015060240963855422,0.36179988384246825,0.06363636363636363,0.6228633608136859,0.0,0.0,0.0,0.0,0.01967415115005476,0.24616581116403852
2019,VORNADO REALTY TRUST,899689,0.027777777777777776,-0.06706687808036804,0.05851063829787234,0.717275349253958,0.034934497816593885,0.6090848094318062,0.02882882882882883,0.5359910530193398,0.03751293568026821,0.448821083406184
2019,"WEC ENERGY GROUP, INC.",783325,1.0,-0.04043104127049446,1.0,-0.04043104127049446,1.0,0.12826323509216309,0.0,0.0,0.75,0.011850288137793541
2019,"WILLIAMS COMPANIES, INC.",107263,0.43768545994065283,0.30307779312133787,0.22508038585209003,0.1567384550081832,0.3579295154185022,0.291034307124523,0.25260273972602737,0.2907486044823994,0.3183245252343181,0.2603997899341109
2019,WYNN RESORTS LTD,1174922,0.04823151125401929,-0.11992761294047037,0.05093833780160858,0.828404223056216,0.011267605633802818,0.5714903175830841,0.01597051597051597,0.5338868894256078,0.031601992664986665,0.45346345428110935
2019,Walmart Inc.,104169,0.06164383561643835,0.6680937877131833,0.0,0.0,0.03316326530612245,0.2861671848939015,0.0,0.0,0.023701775230640203,0.2385652431517712
2019,Xylem Inc.,1524472,0.16884531590413943,0.15939177655644954,0.24611398963730569,0.24623555688089446,0.11618257261410789,0.010299271371747767,0.0,0.0,0.13278546953888826,0.10398165120227294
2019,Zoetis Inc.,1555280,0.0958904109589041,0.09523621095078331,0.11194029850746269,0.5539181268049611,0.09186535764375876,0.5043393104756606,0.0,0.0,0.07492401677753138,0.2883734120578513
2019,BROWN FORMAN CORP,14693,0.0332409972299169,0.35700654176374275,0.11805555555555555,0.37109018548154366,0.0916030534351145,-0.028200309568395216,0.043010752688172046,0.5701889344914393,0.07147758972718975,0.3175213380420826
2019,CARMAX INC,1170010,0.05154639175257732,0.18444658666849137,0.023474178403755867,0.7120791256427765,0.017241379310344827,0.5042422944679856,0.02214983713355049,0.3956602541181971,0.028602946650057123,0.4491070652243626
2019,"CONSTELLATION BRANDS, INC.",16918,0.5,0.14794957637786865,0.0,0.0,0.0506155950752394,0.10942308796015945,0.0,0.0,0.13765389876880985,0.06434316608450702
2019,DXC Technology Co,1688568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,MICROCHIP TECHNOLOGY INC,827054,0.375,-0.34617438664038974,0.06881720430107527,0.7446315460256301,0.3,-0.34617438664038974,0.0,0.0,0.18595430107526884,0.01307069318621265
2019,TAKE TWO INTERACTIVE SOFTWARE INC,946581,0.007042253521126761,0.14720013737678528,0.032119914346895075,0.7886599838733673,0.01937984496124031,0.5236071288585663,0.0,0.0,0.014635503207315536,0.36486681252717973
2019,AUTOMATIC DATA PROCESSING INC,8670,0.024,0.18428059418996176,0.017241379310344827,0.9757189154624939,0.015197568389057751,0.3744000315666199,0.0,0.0,0.014109736924850645,0.38359988530476885
2019,CINTAS CORP,723254,0.09302325581395349,0.032973043620586395,0.14285714285714285,0.8160621946056684,0.05387205387205387,0.6373557597398758,0.0,0.0,0.07243811313578755,0.3715977494915327
2019,ESTEE LAUDER COMPANIES INC,1001250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,"Lamb Weston Holdings, Inc.",1679273,0.041353383458646614,0.34097787602381274,0.12687224669603525,0.465999411419034,0.06887417218543046,0.45145054866010564,0.04328804973520608,0.4444117359222567,0.0700969630188296,0.42570989300630224
