year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2022,"Activision Blizzard, Inc.",718877,7374,0.0241935483870967,-0.0971228508278727,0.0311804008908685,0.8290754918541227,0.0176056338028169,0.4337367057800293,0.0,0.0,0.0182448957701955,0.2914223367015698
2022,Aptiv PLC,1521332,3714,0.1685823754789272,-0.2902139145880937,0.0974930362116991,0.6377877864454474,0.0469696969696969,0.001461615365359,0.0241206030150753,0.2438129343402882,0.0842914279188496,0.1482121053907502
2022,"Arista Networks, Inc.",1596532,3576,0.003584229390681,-0.2185850888490677,0.0172166427546628,0.6789130220810572,0.0,0.0,0.002061855670103,0.0397305861115455,0.0057156819538617,0.1250146298358837
2022,BEST BUY CO INC,764478,5731,0.160377358490566,-0.3162198766846867,0.0796812749003984,0.7151646784506738,0.0076923076923076,-0.0216194987297058,0.0040160642570281,0.3101373091340065,0.062941751335075,0.1718656530425719
2022,BIOGEN INC.,875045,2836,0.0,0.0,0.0015408320493066,0.4602407813072204,0.0013908205841446,0.4602407813072204,0.0,0.0,0.0007329131583628,0.2301203906536102
2022,BOEING CO,12927,3721,0.1176470588235294,0.29856619797647,0.0778210116731517,0.7559539269655943,0.0087565674255691,0.6525961995124817,0.0163551401869158,0.5923903792032174,0.0551449445272915,0.5748766759144408
2022,BOSTON PROPERTIES INC,1037540,6798,0.0097493036211699,-0.1783591029899461,0.0883838383838383,0.8179712519049644,0.0,0.0,0.0305206463195691,0.688365148161264,0.0321634470811443,0.3319943242690706
2022,BOSTON SCIENTIFIC CORP,885725,3841,0.0405727923627685,-0.1275126751074019,0.0405797101449275,0.7386511415243149,0.0378947368421052,-0.065930994020568,0.0067189249720044,0.2682204162701964,0.0314415410804514,0.2033569721666353
2022,BRISTOL MYERS SQUIBB CO,14272,2834,0.0252252252252252,0.481338641207133,0.0210970464135021,0.8618244171142578,0.005607476635514,0.2427853407959143,0.0102974828375286,0.3712304681539535,0.0155568077779424,0.4892947168178147
2022,"Bath & Body Works, Inc.",701985,3533,0.0093023255813953,-0.1239248067140579,0.0687960687960688,0.7270386334109519,0.0,0.0,0.0124740124740124,0.1434247593084971,0.0226431017128691,0.1866346465013477
2022,Booking Holdings Inc.,1075531,4724,0.0169491525423728,-0.1254794001579284,0.0223752151462994,0.6259352649347141,0.0,0.0,0.0,0.0,0.009831091922168,0.1251139661941964
2022,CADENCE DESIGN SYSTEMS INC,813672,7372,0.0471014492753623,-0.1773203190129537,0.0268817204301075,0.8837539911270141,0.007168458781362,0.0188734978437423,0.0,0.0,0.0202879071217079,0.1813267924894507
2022,"CF Industries Holdings, Inc.",1324404,2873,0.4941634241245136,-0.0461949622185211,0.4275,0.404891409099712,0.3370319001386962,0.2390311966523712,0.1242460796139927,0.394986616429484,0.3457353509693007,0.2481785649907615
2022,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.016826923076923,0.3283048123121261,0.0222222222222222,0.6432633697986603,0.0035211267605633,0.1778476387262344,0.0,0.0,0.0106425680149271,0.2873539552092552
2022,COCA COLA CO,21344,2840,0.1158301158301158,0.2862400878841678,0.1633802816901408,0.7421457903652355,0.0299850074962518,-0.1244742147624492,0.0064516129032258,0.0125808662601879,0.0789117544799336,0.2291231324367855
2022,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0597826086956521,-0.1191473086787895,0.058252427184466,0.8590632826089859,0.0123456790123456,0.2816756218671798,0.0,0.0,0.0325951787231159,0.255397898949344
2022,CSX CORP,277948,4011,0.1578947368421052,-0.0899020783603191,0.2972972972972973,0.8151811505808975,0.0828571428571428,0.3708531659995687,0.0,0.0,0.1345122942491363,0.2740330595550367
2022,CUMMINS INC,26172,3519,0.2735294117647059,-0.1343845104177793,0.1825396825396825,0.5103341213063054,0.0427184466019417,-0.2604706334796818,0.030398322851153,-0.0884164959706109,0.1322964659393708,0.0067656203595583
2022,CVS HEALTH Corp,64803,5912,0.017094017094017,0.0956197334453463,0.0272,0.7383555806077579,0.0014492753623188,0.7173612117767334,0.0007993605115907,0.4602495431900024,0.0116356632419816,0.50289651725496
2022,DANAHER CORP /DE/,313616,3823,0.0883280757097791,0.0700217679009905,0.0513513513513513,0.7377649028050272,0.0327868852459016,-0.1013077641837298,0.0387878787878787,0.3567870720289647,0.0528135477737277,0.2658164946378131
2022,DENTSPLY SIRONA Inc.,818479,3843,0.0137614678899082,0.3523701032002767,0.0670995670995671,0.725237080406758,0.0098684210526315,0.5951438248157501,0.0012642225031605,0.1606687605381012,0.0229984196363168,0.4583549422402215
2022,"DIGITAL REALTY TRUST, INC.",1297996,6798,0.3134796238244514,0.0959694605879485,0.1197604790419161,0.705993236694485,0.0133689839572192,0.0785198990255594,0.004920049200492,0.2668073941022157,0.1128822840060197,0.2868224976025522
2022,"DOLLAR TREE, INC.",935703,5331,0.037117903930131,0.1446970030665397,0.0,0.0,0.0316205533596837,-0.2303019287064671,0.0106382978723404,0.1810296714305877,0.0198441887905388,0.023856186447665
2022,"DOMINION ENERGY, INC",715957,4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,DOVER Corp,29905,3569,0.1797235023041474,-0.3904972580285408,0.0697674418604651,0.5590903305759033,0.07439446366782,-0.082412795098715,0.0790996784565916,-0.1516688432605043,0.100746271572256,-0.0163721414529642
2022,EQUIFAX INC,33185,4911,0.0,0.0,0.0247349823321554,0.1894982470465558,0.0038167938931297,0.7063998878002167,0.0052521008403361,0.4126946419477463,0.0084509692664053,0.3271481941986297
2022,EQUINIX INC,1101239,6798,0.2517241379310345,-0.2824717760213638,0.1478743068391867,0.6165166027843952,0.0129870129870129,0.4137493359545867,0.0,0.0,0.1031463644393085,0.1869485406794045
2022,"ESSEX PROPERTY TRUST, INC.",920522,6798,0.0763888888888889,0.6328742395747792,0.0997229916897507,0.7160212700772617,0.0235294117647058,0.2980288093288739,0.0,0.0,0.0499103230858363,0.4117310797452286
2022,EXELON CORP,1109357,4931,0.5924528301886792,0.1228768017237923,0.2863247863247863,0.7309211108889153,0.2109004739336493,0.1884762904282366,0.1244979919678714,0.1811639863894694,0.3035440206037466,0.3058595473576034
2022,Eaton Corp plc,1551182,3621,0.1756756756756756,-0.0370320798112795,0.1481481481481481,0.8550820015370846,0.0,0.0,0.0,0.0,0.0809559559559559,0.2045124804314512
2022,Edwards Lifesciences Corp,1099800,3842,0.0158730158730158,0.267132967710495,0.0526315789473684,0.9422268650748512,0.0036630036630036,0.0863616317510604,0.0067720090293453,0.4484865988294284,0.0197349018781833,0.4360520158414588
2022,"Evergy, Inc.",1711269,4931,0.3814432989690721,-0.0513920120995592,0.2887323943661972,0.5364634465289916,0.1877133105802047,0.3046760949560187,0.1288056206088993,0.2781002525240182,0.2466736561310933,0.2669619454773673
2022,Extra Space Storage Inc.,1289490,6798,0.0225563909774436,0.2334609280029932,0.0817307692307692,0.8465960849733913,0.0103626943005181,0.9670132398605348,0.011308562197092,0.3540219441056251,0.0314896041764557,0.6002730492356361
2022,FEDERAL REALTY INVESTMENT TRUST,34903,6798,0.1466666666666666,0.6490992612459443,0.0608365019011406,0.8943004655884579,0.0220048899755501,-0.1037421876357661,0.0,0.0,0.0573770146358393,0.359914384799659
2022,FIRSTENERGY CORP,1031296,4911,0.2023121387283237,0.0702534600027969,0.2411924119241192,0.7034994790937459,0.1976744186046511,0.145380123647896,0.157942238267148,0.1690982506903154,0.1997803018810605,0.2720578283586886
2022,FLEETCOR TECHNOLOGIES INC,1175454,7299,0.0415335463258785,-0.2700156271457672,0.0644391408114558,0.4963760300091019,0.024070021881838,0.1846974603831768,0.0059347181008902,0.2756747752428055,0.0339943567800156,0.1716831596223292
2022,"Fortinet, Inc.",1262039,3577,0.0410447761194029,0.0273812162605198,0.0414364640883977,0.6920838738481204,0.0070588235294117,0.1941206182042757,0.0044576523031203,0.5642219831546148,0.0234994290100832,0.3694519228668827
2022,Fortive Corp,1659166,3823,0.0529411764705882,0.1183912712666723,0.0638297872340425,0.8394710620244344,0.0203045685279187,0.1791193013389905,0.025695931477516,0.5137579310685396,0.0406928659275164,0.4126848914246592
2022,GARTNER INC,749251,8741,0.0147058823529411,0.0321487728506326,0.0415094339622641,0.7321903065524318,0.0074626865671641,-0.1842205300927162,0.0,0.0,0.0159195007205923,0.145029637327587
2022,General Motors Co,1467858,3711,0.2766666666666666,-0.1277107949851148,0.1386554621848739,0.6491349886989954,0.0281124497991967,0.0284816979297569,0.0187416331994645,0.3231103819395814,0.1155440529625504,0.2182540683958047
2022,"HEALTHPEAK PROPERTIES, INC.",765880,6709,0.0849056603773584,0.2608374820815192,0.0779569892473118,0.8788726525060062,0.0029940119760479,0.0983586013317108,0.0182795698924731,0.3096883037291905,0.0460340578732978,0.3869392599121067
2022,"HOME DEPOT, INC.",354950,5211,0.1313559322033898,-0.3249233792265577,0.0653846153846153,0.8479249053360784,0.0122699386503067,0.4316817224025726,0.0044943820224719,0.6445156186819077,0.0533762170651959,0.3997997167985002
2022,HUMANA INC,49071,6324,0.0032679738562091,-0.7675186395645142,0.0165016501650165,0.652078028023243,0.0,0.0,0.0061199510403916,0.807338297367096,0.0064723937654043,0.1729744214564562
2022,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.1187739463601532,0.2953241489106609,0.1126760563380281,0.7851270910352468,0.0352504638218923,0.3901930890585247,0.0247252747252747,0.4819315945108731,0.0728564353113371,0.4881439808788263
2022,Hilton Worldwide Holdings Inc.,1585689,7011,0.1689373297002724,-0.1024821662464209,0.0598958333333333,0.8111323246165462,0.0068965517241379,-0.068418700248003,0.0019047619047619,0.8835880160331726,0.0594086191656264,0.3809548685388237
2022,INSULET CORP,1145197,3841,0.0086705202312138,-0.0653617655237515,0.0115606936416184,0.7665333524346352,0.0,0.0,0.0,0.0,0.005057803468208,0.1752928967277209
2022,INTERNATIONAL PAPER CO /NEW/,51434,2621,0.2935779816513761,0.0625898789148777,0.18359375,0.6807388247565386,0.0687679083094555,0.3882508312041561,0.015267175572519,0.1002714894711971,0.1403017038833377,0.3079627560866924
2022,INTUITIVE SURGICAL INC,1035267,3842,0.011182108626198,0.0255382486752101,0.03475935828877,0.7560081295669079,0.0081967213114754,-0.2569976598024368,0.0012562814070351,-0.1013773307204246,0.0138486174083696,0.1057928469298141
2022,IQVIA HOLDINGS INC.,1478242,8731,0.0257879656160458,0.0841929825643698,0.0209125475285171,0.7081028778444637,0.0086206896551724,0.7506994307041168,0.0015337423312883,-0.1609760224819183,0.0142137362827559,0.345504817157758
2022,JOHNSON & JOHNSON,200406,2834,0.0246913580246913,0.2980399867519736,0.0390243902439024,0.9686065390706062,0.0,0.0,0.0037147102526002,0.6621229112148285,0.0168576146302985,0.4821923592593521
2022,KELLOGG CO,55067,2043,0.1029411764705882,0.2103226709933508,0.0595533498759305,0.7022169288247824,0.0039370078740157,-0.8942618072032928,0.0087976539589442,0.5784721200664839,0.0438072970448696,0.149187478170331
2022,LINCOLN NATIONAL CORP,59558,6311,0.0261569416498993,0.6783183102424328,0.0367816091954023,0.8870447324588895,0.004040404040404,0.6578680872917175,0.0,0.0,0.0167447387214264,0.5558077824982599
2022,LKQ CORP,1065696,3812,0.0776699029126213,0.0144955897703766,0.1182519280205655,0.5660970557643019,0.0118811881188118,0.4804612224300702,0.0070298769771528,0.295696971938014,0.0537082240072879,0.3391877099756907
2022,"Lumen Technologies, Inc.",18926,4813,0.0756013745704467,0.28745884956284,0.0519877675840978,0.7060881353476468,0.0048780487804878,0.4364074915647506,0.0,0.0,0.0331167977337581,0.3574886191188093
2022,MASCO CORP /DE/,62996,6331,0.1111111111111111,0.0679630050435662,0.0903614457831325,0.7751257662971814,0.0,0.0,0.0053956834532374,0.5057171881198883,0.0517170600868702,0.3372014898651589
2022,MOLSON COORS BEVERAGE CO,24545,2082,0.1020408163265306,0.1470991347730159,0.1091703056768559,0.7354195582121611,0.0437956204379562,0.5298050215674771,0.0209111277072442,0.563389434479177,0.0689794675371467,0.4939282872579578
2022,"Mondelez International, Inc.",1103982,2099,0.1409691629955947,-0.0340998744941316,0.1314285714285714,0.6215589854299374,0.0087209302325581,0.3760454580187797,0.0064516129032258,-0.2905522435903549,0.0718925693899875,0.1682380813410576
2022,NEXTERA ENERGY INC,753308,4911,0.5049180327868853,-0.0001445885191296,0.3369175627240143,0.7564531169197661,0.2297979797979798,0.2972901029983064,0.2387475538160469,0.2321065007479953,0.3275952822812316,0.3214262830367345
2022,NISOURCE INC.,1111711,4931,0.2831050228310502,0.4919338581572857,0.1666666666666666,-0.0696693584322929,0.1538461538461538,0.0934629635885357,0.0988372093023255,0.1838739825796116,0.175613763161549,0.174900361473285
2022,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.1593406593406593,0.1427517389429026,0.1591591591591591,0.5455377424170949,0.0240963855421686,0.5285915238782763,0.0,0.0,0.0856490510104967,0.3042202513095685
2022,O REILLY AUTOMOTIVE INC,898173,5531,0.0415224913494809,0.1479123545189698,0.0875912408759124,0.8532453452547392,0.0256410256410256,0.0524466514587402,0.0220264317180616,-0.345132377743721,0.0441952973961201,0.1771179933721821
2022,OMNICOM GROUP INC.,29989,7311,0.0845070422535211,-0.2226911767696341,0.0588235294117647,0.6503487757096688,0.0018018018018018,0.6984316110610962,0.0,0.0,0.0362830933667719,0.2815223025002827
2022,"PENN Entertainment, Inc.",921738,7011,0.010351966873706,0.7584869593381882,0.0149253731343283,0.1664449423551559,0.0099601593625498,0.8067640334367752,0.0075700227100681,0.646306999772787,0.010701880520163,0.5945007337257266
2022,PEPSICO INC,77476,2086,0.1369047619047619,0.1351930587350026,0.1808510638297872,0.6706815484692069,0.036378334680679,0.2291876195205582,0.0,0.0,0.088533540103807,0.2587655566811919
2022,PINNACLE WEST CAPITAL CORP,764622,4911,0.5008,0.0795227791995,0.4046052631578947,0.4973064436599975,0.0,0.0,0.1782693558880937,0.2393116361196458,0.2709186547614971,0.2040352147447858
2022,PPG INDUSTRIES INC,79879,2851,0.3658536585365853,0.122959868527121,0.11,0.5344788824970071,0.0842391304347826,0.3975078909387511,0.0710144927536231,0.532448274064429,0.1577768204312477,0.3968487290068271
2022,PPL Corp,922224,4911,0.4697802197802198,0.0943379412072966,0.3043478260869565,0.7189790432873581,0.2025547445255474,0.2138618123759557,0.1726984126984127,0.1744751053150086,0.2873453007727841,0.3004134755464048
2022,PUBLIC SERVICE ENTERPRISE GROUP INC,788784,4931,0.3675799086757991,0.0532057535435472,0.391812865497076,0.5001602410269317,0.3013392857142857,0.0819641781349976,0.2118402282453637,0.2158909671836429,0.3181430720331311,0.2128052849722798
2022,Philip Morris International Inc.,1413329,2111,0.1772151898734177,0.3080805270666523,0.0735930735930736,0.7703931103734409,0.0679133858267716,0.2364721790603969,0.0108499095840868,0.2176855051269134,0.0823928897193374,0.3831578304068508
2022,"Prologis, Inc.",1045609,6798,0.1346153846153846,-0.266614878816264,0.1398305084745762,0.8839091179948865,0.0246913580246913,0.1309872586280107,0.0,0.0,0.074784312778663,0.1870703744516583
2022,RAYTHEON TECHNOLOGIES CORP,101829,3724,0.1159420289855072,0.2599515399585168,0.0865384615384615,0.784914135777702,0.0193740685543964,0.3121958071222672,0.0197628458498023,0.3166490726172924,0.0604043512320418,0.4184276388689446
2022,"REGENERON PHARMACEUTICALS, INC.",872589,2834,0.0089020771513353,0.3453920061389605,0.0119760479041916,0.6930726140737533,0.0028328611898017,0.2138929516077041,0.0,0.0,0.0059277465613321,0.3130893929551045
2022,ROBERT HALF INTERNATIONAL INC.,315213,7363,0.0,0.0,0.0607734806629834,0.8717890276827596,0.00418410041841,-0.9668530225753784,0.0,0.0,0.0162393952703483,-0.0237659987231547
2022,"ROSS STORES, INC.",745732,5651,0.0063694267515923,0.0330584496259689,0.083743842364532,0.912047282737844,0.024390243902439,0.6540481120347976,0.0033112582781456,0.8559315204620361,0.0294536928241772,0.6137713412151617
2022,ROYAL CARIBBEAN CRUISES LTD,884887,4481,0.1415313225058004,0.0450740443756345,0.0919540229885057,0.6707135302131064,0.0287769784172661,0.1052561479931076,0.0,0.0,0.0655655809778931,0.2052609306454621
2022,SCHLUMBERGER LIMITED/NV,87347,1389,0.388235294117647,-0.3725281274792822,0.3629032258064516,0.7044524995817079,0.0526315789473684,-0.1568443973859151,0.0272479564032697,0.1936440262943506,0.2077545138186842,0.0921810002527152
2022,SEMPRA ENERGY,1032208,4932,0.4759615384615384,0.0233067805982298,0.3057324840764331,0.5392357610528253,0.2454361054766734,0.1202948497038734,0.0,0.0,0.2567825320036612,0.1707093478387321
2022,SHERWIN WILLIAMS CO,89800,2851,0.075,0.4361538576583068,0.1704035874439461,0.673953218875747,0.0384615384615384,0.4544655294157564,0.0593952483801295,0.5082408686930483,0.0858150935714035,0.5182033686607146
2022,SIMON PROPERTY GROUP INC /DE/,1063761,6798,0.025,0.5714733451604843,0.0789473684210526,0.8764765516475395,0.0098231827111984,0.5484513238072395,0.0083532219570405,0.4893021445189203,0.0305309432723229,0.6214258412835459
2022,SOUTHERN CO,92122,4911,0.4916201117318435,0.0696742486378008,0.5361842105263158,0.4159558690010221,0.0,0.0,0.3100172711571675,0.224741208079092,0.3344553983538317,0.1775928314294787
2022,"STANLEY BLACK & DECKER, INC.",93556,3423,0.1256038647342995,0.1915189593743819,0.0928792569659442,0.5986184238145749,0.0640776699029126,0.1242595793622912,0.0823421774931381,0.3105194202727742,0.0912257422740736,0.3062290957060056
2022,TARGET CORP,27419,5331,0.0111111111111111,-0.8155825734138489,0.0980392156862745,0.8290988390644392,0.017094017094017,-0.0320470705628395,0.0076726342710997,-0.0304504906137784,0.0334792445406256,-0.0122453238815069
2022,TRIMBLE INC.,864749,3829,0.0,0.0,0.0553846153846153,0.6393504228649868,0.0166666666666666,-0.1963546097278595,0.0098814229249011,-0.1003413654863834,0.0204831762440458,0.0856636119126859
2022,"United Airlines Holdings, Inc.",100517,4512,0.2459016393442623,-0.1553895276749418,0.1201117318435754,0.7473243184301049,0.032258064516129,0.1812713477760553,0.0104477611940298,0.1577219845993178,0.1021797992244991,0.232732030782634
2022,VERIZON COMMUNICATIONS INC,732712,4813,0.0097402597402597,0.6630103588104248,0.0714285714285714,0.8071193032794528,0.0083333333333333,0.1014902082582314,0.015625,-0.3386607751250267,0.0262817911255411,0.3082397738057706
2022,VORNADO REALTY TRUST,899689,6798,0.1931818181818181,-0.1080868704354061,0.0687679083094555,0.7508171169708172,0.0156739811912225,0.8154724478721619,0.0222804718217562,0.2748218761647449,0.0749760448760631,0.4332561426430794
2022,"WEC ENERGY GROUP, INC.",783325,4931,0.5581395348837209,0.0287571628319306,0.4945652173913043,0.4332203037299952,0.3224679860302678,0.0359897094271028,0.2581796549672814,0.1079730832399929,0.4083380983181436,0.1514850648072554
2022,"WILLIAMS COMPANIES, INC.",107263,4922,0.4267990074441687,0.0785864908139892,0.3469387755102041,0.670242408253983,0.275,0.0133434190088278,0.1561712846347607,0.322051812564173,0.3012272668972834,0.2710560326602432
2022,WYNN RESORTS LTD,1174922,7011,0.0477611940298507,-0.1831356342881918,0.0437158469945355,0.8512432221323252,0.0078534031413612,0.0936495463053385,0.0044313146233382,0.503775916993618,0.0259404396972714,0.3163832627857724
2022,Walmart Inc.,104169,5331,0.0,0.0,0.0238095238095238,0.3133619826819215,0.0242587601078167,0.4114783708420064,0.0,0.0,0.0120170709793351,0.181210088380982
2022,Xylem Inc.,1524472,3561,0.3559322033898305,-0.0092707224899814,0.1473684210526315,0.6821413579884739,0.1038374717832957,-0.0357417713688767,0.0651162790697674,0.3363994683272072,0.1680635938238813,0.2433820831142057
2022,Zoetis Inc.,1555280,2834,0.0138504155124653,0.534741397202015,0.2790697674418604,0.6548050555090109,0.054989816700611,0.5179533850815561,0.0358974358974358,0.5254891730312791,0.0959518588880931,0.5582472527059653
2022,BROWN FORMAN CORP,14693,5099,0.0640569395017793,-0.13554900418967,0.1074074074074074,0.7247940869680767,0.0663764961915125,0.3245515017541217,0.0,0.0,0.0594602107751748,0.228449146133132
2022,CARMAX INC,1170010,5521,0.0785123966942148,-0.1675217887386679,0.0333333333333333,0.640318534203938,0.0211640211640211,-0.2528414102271199,0.0,0.0,0.0332524377978923,0.0549888338095375
2022,"CONSTELLATION BRANDS, INC.",16918,2911,0.1241610738255033,0.686758966713741,0.0,0.0,0.0137254901960784,0.3187948444059917,0.0,0.0,0.0344716410053954,0.2513884527799331
2022,DXC Technology Co,1688568,7374,0.0909090909090909,-0.0983854598150803,0.055662188099808,0.8491076729420958,0.0,0.0,0.0028248587570621,0.9411412179470062,0.0373490344414902,0.4229658577685054
2022,MICROCHIP TECHNOLOGY INC,827054,3674,0.0494505494505494,0.2004328502549065,0.0581818181818181,0.6261551330098882,0.0031446540880503,0.0626142621040344,0.0,0.0,0.0276942554301044,0.2223005613422073
2022,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0134566862910008,0.6060017044655979,0.0,0.0,0.0028011204481792,0.3260599374771118,0.0,0.0,0.004064451684795,0.2330154104856774
2022,"Under Armour, Inc.",1336917,2389,0.0699588477366255,-0.0868499841102782,0.0606936416184971,0.5743775776631775,0.0285714285714285,0.0342047702182423,0.0103857566765578,0.3019430190324783,0.0424024186507772,0.205918845700905
2022,AUTOMATIC DATA PROCESSING INC,8670,7374,0.0098360655737704,0.1442832152048746,0.02,0.6508761464307705,0.0179856115107913,0.1491816155612468,0.0014619883040935,0.619606077671051,0.0123209163471638,0.3909867637169857
2022,CINTAS CORP,723254,7372,0.1827956989247312,0.0508572901873027,0.1875,0.6571323276945839,0.0889292196007259,0.4516333785592293,0.0156555772994129,0.4992075152695179,0.1187201239562175,0.4147076279276585
2022,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.059880239520958,0.6669192925095558,0.018348623853211,0.8899615406990051,0.0,0.0,0.0195572158435422,0.3892202083021402
2022,"Lamb Weston Holdings, Inc.",1679273,3559,0.045,0.1185518635643853,0.109717868338558,0.7810229263135365,0.0314685314685314,0.5743904759486517,0.0074850299401197,0.6187960714101791,0.0484178574368023,0.5231903343091882
