year,company,cik,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2024,AbbVie Inc.,1551152,0.025495750708215296,0.3213847229878108,0.007434944237918215,0.9650561213493347,0.01524390243902439,0.6472899377346039,0.0031545741324921135,0.2512488439679146,0.012832292879412505,0.546244906509916
2024,Aptiv PLC,1521332,0.176,-0.27121535231443966,0.0896358543417367,0.7171239289455116,0.04521739130434783,0.04866685517705404,0.02481121898597627,0.220800858962795,0.0839161161580152,0.17884407269273023
2024,"Arista Networks, Inc.",1596532,0.006756756756756757,-0.28273172304034233,0.023545706371191136,0.5803279037422994,0.01060070671378092,0.06935433546702068,0.00663716814159292,0.18420848002036413,0.011885084495830433,0.13778974904733546
2024,BEST BUY CO INC,764478,0.14583333333333334,-0.324369203299284,0.09236947791164658,0.7537173945456743,0.004132231404958678,0.8699255585670471,0.036303630363036306,0.3436477373523468,0.06965966825324373,0.41073037179144606
2024,BIOGEN INC.,875045,0.009876543209876543,0.1703821117989719,0.004830917874396135,0.46024078130722046,0.007874015748031496,0.22835386954247952,0.0,0.0,0.005645369208076043,0.21474419066216796
2024,BOEING CO,12927,0.12121212121212122,0.29856619797647,0.08368200836820083,0.7444708941504359,0.01383399209486166,0.37169939864959034,0.01875,0.5764711871743202,0.059369530418795925,0.49780191948770414
2024,BOSTON PROPERTIES INC,1037540,0.008,-0.1411756637195746,0.06060606060606061,0.5181205570697784,0.0,0.0,0.028830313014827018,0.6398817953254495,0.02435909340522191,0.25420667216891335
2024,BOSTON SCIENTIFIC CORP,885725,0.03614457831325301,-0.06921614035964012,0.043227665706051875,0.7558335845669111,0.032188841201716736,-0.06921614035964012,0.0037926675094816687,0.34579493664205074,0.02883843818262582,0.24079906012242042
2024,BRISTOL MYERS SQUIBB CO,14272,0.025735294117647058,0.48133864120713304,0.034220532319391636,0.6560750109040074,0.003683241252302026,0.12665218114852905,0.011441647597254004,0.3314199440181255,0.01877017882164868,0.39887144431944876
2024,"Bath & Body Works, Inc.",701985,0.006944444444444444,0.9650983810424805,0.06818181818181818,0.7851807040472826,0.0,0.0,0.012315270935960592,0.07074604332447051,0.021860383390555804,0.4552562821035584
2024,Booking Holdings Inc.,1075531,0.0064516129032258064,0.30301985144615173,0.024390243902439025,0.626022673988094,0.0,0.0,0.0,0.0,0.007710464201416208,0.23226063135856143
2024,CADENCE DESIGN SYSTEMS INC,813672,0.046822742474916385,-0.18158192400421416,0.04404145077720207,0.6976850498467684,0.011235955056179775,0.08286456267038982,0.0,0.0,0.025525037077074555,0.149741922128236
2024,"CF Industries Holdings, Inc.",1324404,0.5520833333333334,-0.06244155941472489,0.4533333333333333,0.383118515680818,0.35454545454545455,0.08730429971319997,0.1361963190184049,0.31345326587692035,0.37403961005763153,0.18035863046405337
2024,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,0.020224719101123594,0.41271226356426877,0.016216216216216217,0.5935381849606832,0.004081632653061225,0.17784763872623444,0.0,0.0,0.01013064199260026,0.2960245218127966
2024,COCA COLA CO,21344,0.12267657992565056,0.3243657066627885,0.16809116809116809,0.7018691038681288,0.033112582781456956,-0.03458097875118256,0.006815968841285297,0.024449230304786136,0.08267407490989023,0.2540257655211302
2024,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,0.02247191011235955,-0.247563898563385,0.05172413793103448,0.8557572762171427,0.009009009009009009,0.5268473923206329,0.0,0.0,0.02080126426310076,0.28376019249359763
2024,CSX CORP,277948,0.14736842105263157,-0.08809722880167621,0.33035714285714285,0.83348153692645,0.09281437125748503,0.33496990138965266,0.0,0.0,0.14263498379181486,0.27008855237860663
2024,CUMMINS INC,26172,0.25878594249201275,-0.18868743869717475,0.19313304721030042,0.5615464016795159,0.03653846153846154,-0.2899562383168622,0.044585987261146494,-0.1778616817845475,0.1332608596254803,-0.023739739279767143
2024,CVS HEALTH Corp,64803,0.021087680355160933,0.19154859491084752,0.03140495867768595,0.8383985088255844,0.003484320557491289,0.566893458366394,0.0022658610271903325,0.40636194745699566,0.014560705154382127,0.5008006273899553
2024,DANAHER CORP /DE/,313616,0.06227106227106227,0.06145740420941044,0.05322128851540616,0.7643425982249411,0.009523809523809525,-0.0038787145167589188,0.024390243902439025,0.6706325620412826,0.037351601053179244,0.3731384624897188
2024,DENTSPLY SIRONA Inc.,818479,0.017543859649122806,0.5081094354391098,0.07096774193548387,0.6965378740181526,0.014492753623188406,0.5464996606111526,0.0,0.0,0.02575108880194877,0.4377867425171038
2024,"DIGITAL REALTY TRUST, INC.",1297996,0.29491525423728815,0.15517671579687758,0.11317829457364341,0.6945125583099993,0.012531328320802004,0.06659472435712814,0.0059594755661501785,0.08964061290025711,0.10664608817447094,0.25148115284106554
2024,"DOLLAR TREE, INC.",935703,0.040145985401459854,0.28504203039814124,0.0,0.0,0.026058631921824105,-0.014145593158900738,0.007017543859649123,0.40381081961095333,0.01830554029573327,0.16867681421254846
2024,DOVER Corp,29905,0.18099547511312217,-0.39215902094729244,0.08064516129032258,0.6012340584769845,0.07969151670951156,-0.14104881534172642,0.08380681818181818,-0.170028721503282,0.10628474282369363,-0.02550062482882908
2024,EQUIFAX INC,33185,0.003194888178913738,0.3134256601333618,0.02491103202846975,0.17209481048796857,0.007827788649706457,0.6768392324447632,0.0051813471502590676,0.4977660566568375,0.010278764001837254,0.41503143993073277
2024,EQUINIX INC,1101239,0.24817518248175183,-0.23604173209134707,0.15482695810564662,0.6006592514760354,0.01405152224824356,0.36750458056728047,0.0,0.0,0.10426341570891051,0.18303052498799222
2024,"ESSEX PROPERTY TRUST, INC.",920522,0.08,0.6309209108352661,0.10164835164835165,0.7093946450465435,0.017777777777777778,0.24247485399246216,0.0,0.0,0.049856532356532354,0.39569760246856794
2024,EXELON CORP,1109357,0.5725190839694656,0.13101791170736155,0.29545454545454547,0.7575603791154348,0.21656050955414013,0.1627151413437198,0.12798634812286688,0.18989471327927376,0.3031301217752545,0.31029703636144745
2024,Eaton Corp plc,1551182,0.16666666666666666,-0.07397749895850818,0.1518987341772152,0.8550820015370846,0.0,0.0,0.0,0.0,0.07964135021097046,0.1952761256446441
2024,Edwards Lifesciences Corp,1099800,0.014814814814814815,0.267132967710495,0.0502283105022831,0.942183873870156,0.0,0.0,0.0044004400440044,0.5940602831542492,0.01736089134027558,0.45084428118372505
2024,"Evergy, Inc.",1711269,0.38341968911917096,-0.06295732079023444,0.30324909747292417,0.5236651484765822,0.14455445544554454,0.23140960707239908,0.12671029149315882,0.24429496578837226,0.23948338338269962,0.2341031001367798
2024,Extra Space Storage Inc.,1289490,0.023255813953488372,0.23346092800299326,0.07106598984771574,0.8459696450403759,0.01675977653631285,0.20031956334908804,0.014134275618374558,0.41286615654826164,0.03130396398897288,0.4231540732351797
2024,FEDERAL REALTY INVESTMENT TRUST,34903,0.14285714285714285,0.6814521693370559,0.05818181818181818,0.9538115449249744,0.029891304347826088,-0.12315905297344382,0.0,0.0,0.057732566346696775,0.3780261653221466
2024,FIRSTENERGY CORP,1031296,0.17682926829268292,0.20485618504984626,0.2955665024630542,0.6343489623473336,0.20232333010648595,0.13997898330136635,0.15625,0.15326943511241362,0.20774227521555577,0.28311339145273995
2024,FLEETCOR TECHNOLOGIES INC,1175454,0.03498542274052478,-0.232443875943621,0.0665024630541872,0.6063836676379045,0.026156941649899398,0.2771025108030209,0.005517241379310344,0.25628849118947983,0.033290517205980426,0.22683269842169607
2024,"Fortinet, Inc.",1262039,0.06369426751592357,0.05322876907885075,0.05186170212765957,0.7308135153009341,0.007936507936507936,0.19412061820427576,0.004379562043795621,0.5642219831546148,0.03196800990597167,0.3855962214346689
2024,Fortive Corp,1659166,0.05232558139534884,0.07928599293033282,0.058419243986254296,0.8496649721089531,0.02459016393442623,0.31720885468853843,0.029832935560859187,0.40545980870723725,0.04129198121922214,0.4129049071087654
2024,GARTNER INC,749251,0.03759398496240601,-0.12131772749125957,0.05859375,0.7073200342555841,0.012711864406779662,0.06771959116061528,0.0,0.0,0.027224899842296417,0.16343047448123496
2024,General Motors Co,1467858,0.24820143884892087,-0.017478952589242355,0.16666666666666666,0.6126428617164492,0.01642710472279261,0.20626757689751685,0.022486772486772486,0.6240067486377323,0.11344549568128816,0.356359558665614
2024,"HEALTHPEAK PROPERTIES, INC.",765880,0.07981220657276995,0.35385773813023286,0.075,0.8259225158164134,0.002976190476190476,0.09835860133171082,0.021052631578947368,0.35371250607487226,0.04471025715697695,0.4079628403383073
2024,"HOME DEPOT, INC.",354950,0.12083333333333333,-0.35235361125448655,0.08661417322834646,0.7548814486204223,0.00625,0.5041555166244507,0.0045045045045045045,0.23915205895900726,0.05455050276654608,0.28645885323734843
2024,HUMANA INC,49071,0.003246753246753247,-0.7675186395645142,0.013745704467353952,0.5690789166837931,0.007712082262210797,0.33710140983263653,0.0049079754601227,0.7798662781715393,0.007403128859110174,0.2296319912808637
2024,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,0.11336032388663968,0.32162888906896114,0.12316715542521994,0.7892970609966488,0.021917808219178082,0.440759165212512,0.02245508982035928,0.5155729090174039,0.07022509433784925,0.5168145060738815
2024,Hilton Worldwide Holdings Inc.,1585689,0.17218543046357615,-0.070315728823726,0.05897435897435897,0.7889836461323759,0.006779661016949152,-0.08734217658638954,0.0,0.0,0.05948486261372107,0.15783143518056508
2024,INSULET CORP,1145197,0.009345794392523364,-0.07733416805664699,0.012195121951219513,0.7665159031748772,0.0,0.0,0.0,0.0,0.005385229085935719,0.17229543377955756
2024,INTERNATIONAL PAPER CO /NEW/,51434,0.3205574912891986,0.05916184537193697,0.1746031746031746,0.6480856452306564,0.087248322147651,0.2053066621033045,0.016260162601626018,0.10027148947119713,0.14966728766041254,0.25320641054427373
2024,INTUITIVE SURGICAL INC,1035267,0.009852216748768473,-0.003106976548830668,0.028846153846153848,0.7982972608879209,0.010542168674698794,-0.5037162857396262,0.0013297872340425532,-0.10137733072042465,0.012642581625915918,0.047524166969759835
2024,IQVIA HOLDINGS INC.,1478242,0.02735562310030395,0.09673348855641153,0.03177570093457944,0.6505567562930724,0.003676470588235294,0.5348237156867981,0.0015128593040847202,-0.10938964784145355,0.01608016348180085,0.2931810781737071
2024,JOHNSON & JOHNSON,200406,0.025806451612903226,0.32138929702341557,0.04736842105263158,0.9643865426381429,0.005917159763313609,0.14103884249925613,0.0027548209366391185,0.7310330669085184,0.020461713341371885,0.5394619372673333
2024,KELLANOVA,55067,0.11467889908256881,0.19119935750961303,0.06510416666666667,0.714008809030056,0.0020161290322580645,0.32586389780044556,0.00821917808219178,0.5617915925880274,0.04750459321592133,0.44821591423203555
2024,LINCOLN NATIONAL CORP,59558,0.0,0.0,0.00411522633744856,0.3161633312702179,0.0,0.0,0.010107816711590296,0.488026029864947,0.003555760762259714,0.20104734028379123
2024,LKQ CORP,1065696,0.08191126279863481,0.011790276582663258,0.11948051948051948,0.5594173256793747,0.010958904109589041,0.04417375288903713,0.004838709677419355,0.27934889992078143,0.05429734901654067,0.22368256376796414
2024,"Lumen Technologies, Inc.",18926,0.0798611111111111,0.28538263038448664,0.04477611940298507,0.7548035534719626,0.010075566750629723,0.44646773859858513,0.0163098878695209,0.4655190482735634,0.0377556712835617,0.48804324268214944
2024,MASCO CORP /DE/,62996,0.09523809523809523,0.09258660823106765,0.10493827160493827,0.8191751636126462,0.004878048780487805,-0.2598477602005005,0.007707129094412331,0.6400818824768066,0.053190386179483407,0.322998973530005
2024,MOLSON COORS BEVERAGE CO,24545,0.11504424778761062,0.07932285262415043,0.11294117647058824,0.7242115054978058,0.02077922077922078,0.4768237052485347,0.02321981424148607,0.5299655382211009,0.06799611481972642,0.4525809003978979
2024,"Mondelez International, Inc.",1103982,0.11707317073170732,0.026244095992296934,0.13274336283185842,0.642577330271403,0.01444043321299639,0.32874868251383305,0.001375515818431912,-0.004044242203235626,0.06640812064874851,0.24838146664357433
2024,NEXTERA ENERGY INC,753308,0.48771929824561405,-0.031998836589481335,0.3409090909090909,0.7794171535306507,0.22486772486772486,0.2899961329996586,0.2302839116719243,0.1976266087258243,0.3209450064235885,0.30876026466666306
2024,NISOURCE INC.,1111711,0.30632911392405066,0.5066120553730933,0.29411764705882354,0.31068228706717493,0.058823529411764705,0.572791576385498,0.10387710314557425,0.16062124279445747,0.19078684838505328,0.3876767904050559
2024,Norwegian Cruise Line Holdings Ltd.,1513761,0.1636029411764706,0.14952582135545403,0.15522388059701492,0.5389485328028408,0.025889967637540454,0.5469657832290977,0.0,0.0,0.0861791973527565,0.30886003434684817
2024,O REILLY AUTOMOTIVE INC,898173,0.03759398496240601,0.23083203956484794,0.08955223880597014,0.8534233892957369,0.02577319587628866,0.42837540805339813,0.010683760683760684,-0.18051623702049255,0.04090079508210637,0.3330286499733726
2024,OMNICOM GROUP INC.,29989,0.0759493670886076,-0.21838036676247916,0.04132231404958678,0.5840862087905407,0.003669724770642202,0.2364852949976921,0.0,0.0,0.030235351477209144,0.15054778425643842
2024,"PENN Entertainment, Inc.",921738,0.0,0.0,0.08817204301075268,0.7948697586884585,0.010660980810234541,0.6851527035236359,0.005860805860805861,0.5714678512886167,0.02617345742044827,0.5128725783751777
2024,PEPSICO INC,77476,0.13580246913580246,0.16584976347671312,0.17857142857142858,0.6796671805637223,0.0427426536064114,0.15506619331426919,0.0,0.0,0.0892791378284106,0.2501457843386762
2024,PINNACLE WEST CAPITAL CORP,764622,0.4990990990990991,0.08722695910677798,0.4077669902912621,0.5318759457755183,0.0,0.0,0.19116632160110422,0.2308599079491752,0.27450810274786636,0.2124907032078679
2024,PPG INDUSTRIES INC,79879,0.33613445378151263,0.08020048774778843,0.09345794392523364,0.6011602357029915,0.08620689655172414,0.4506012187898159,0.06970128022759602,0.5320250030074801,0.1463751436215166,0.41599673631201894
2024,PPL Corp,922224,0.5154061624649859,0.13067701371872556,0.3149171270718232,0.7303694642818811,0.22574257425742575,0.23822335609676024,0.18041582830315225,0.18354795329605114,0.3091204230243468,0.3207044468483545
2024,PUBLIC SERVICE ENTERPRISE GROUP INC,788784,0.40816326530612246,0.12831244412809611,0.4174174174174174,0.5090366944992285,0.29581151832460734,0.0741315534816379,0.21612635078969245,0.20307937347545074,0.3343796379594599,0.22864001639610332
2024,Philip Morris International Inc.,1413329,0.18666666666666668,0.3078453388464238,0.07392996108949416,0.8902721373658431,0.07124239791485665,0.25496888374228305,0.012636899747262006,0.26109859844048816,0.08611898135456987,0.4285462395987595
2024,"Prologis, Inc.",1045609,0.1431980906921241,0.34254123251885177,0.14285714285714285,0.8809529757127166,0.017421602787456445,0.26720119565725325,0.02706766917293233,0.44885440543293953,0.08263612637741395,0.4848874523304403
2024,"REGENERON PHARMACEUTICALS, INC.",872589,0.015050167224080268,0.22052330440945095,0.011842105263157895,0.7940480940871768,0.003484320557491289,0.21389295160770416,0.0,0.0,0.007594148261182362,0.307116087526083
2024,ROBERT HALF INC.,315213,0.0,0.0,0.06372549019607843,0.8106489824847534,0.012448132780082987,-0.18161428471406302,0.0030864197530864196,0.22316601872444153,0.019815010682311958,0.21305017912378296
2024,ROYAL CARIBBEAN CRUISES LTD,884887,0.15,0.08783330283467732,0.09365558912386707,0.6607165989135543,0.026128266033254157,0.173954230140556,0.0,0.0,0.0674459637892803,0.2306260329721969
2024,RTX Corp,101829,0.1256544502617801,0.05987106030806899,0.07829977628635347,0.7865501926945788,0.02476780185758514,0.2697636941447854,0.02631578947368421,0.40709520876407623,0.06375945446985073,0.38082003897787736
2024,SCHLUMBERGER LIMITED/NV,87347,0.3611111111111111,-0.36376682185352993,0.37209302325581395,0.7057035600882955,0.04040404040404041,0.17859896924346685,0.030927835051546393,0.11754219109813373,0.20113400245562799,0.15951947464409152
2024,SEMPRA,1032208,0.46867749419953597,-0.026224254510632837,0.31756756756756754,0.5450337365111138,0.2808349146110057,0.04334691821320637,0.0,0.0,0.2667699940945273,0.14053910005342182
2024,SHERWIN WILLIAMS CO,89800,0.08547008547008547,0.3784180048853159,0.1829787234042553,0.6905902190090611,0.05476190476190476,0.380074730709843,0.06191950464396285,0.45675509485105675,0.0962825545700521,0.47645951236381917
2024,SIMON PROPERTY GROUP INC /DE/,1063761,0.025157232704402517,0.5714733451604843,0.0728862973760933,0.9068623042106628,0.006437768240343348,0.5917112305760384,0.007462686567164179,0.5666916879514853,0.027985996222000837,0.6591846419746676
2024,SOUTHERN CO,92122,0.5191740412979351,0.07924239682456986,0.5244299674267101,0.4056397603119012,0.0,0.0,0.31996179560649474,0.2323233445411298,0.34089145108278496,0.17930137541940022
2024,"STANLEY BLACK & DECKER, INC.",93556,0.10986964618249534,0.3019413379636609,0.0,0.0,0.08123791102514506,0.16258455209788822,0.08955223880597014,0.2504607608414018,0.07016494900340263,0.17874666272573772
2024,TARGET CORP,27419,0.00980392156862745,0.012766513973474503,0.12025316455696203,0.7596471176335686,0.01282051282051282,0.241092582543691,0.005405405405405406,-0.21766508370637894,0.03707075108787693,0.19896028261108878
2024,TRIMBLE INC.,864749,0.0,0.0,0.05901639344262295,0.644527288671169,0.0299625468164794,-0.15734732756391168,0.007476635514018692,0.11298893857747316,0.024113893943280264,0.15004222492118263
2024,"United Airlines Holdings, Inc.",100517,0.23425692695214106,0.005749441823491486,0.13313609467455623,0.7143671898792188,0.03859649122807018,0.1728075793520971,0.011093502377179081,-0.008399684514318193,0.10427075380798664,0.2211311316351223
2024,VERIZON COMMUNICATIONS INC,732712,0.011235955056179775,0.3800940041740735,0.0851063829787234,0.8250148867567381,0.0032102728731942215,0.24391400814056396,0.015891032917139614,-0.254206085311515,0.028860910956309254,0.2987042034399652
2024,VORNADO REALTY TRUST,899689,0.21505376344086022,-0.11123835546895862,0.08256880733944955,0.7504865229129791,0.014925373134328358,0.8154724478721619,0.017218543046357615,0.2951624341882192,0.08244162174024892,0.4374707623761004
2024,"WEC ENERGY GROUP, INC.",783325,0.5512295081967213,0.036642006657269806,0.4846938775510204,0.42989749982953074,0.32060185185185186,0.04179674161039965,0.2602739726027397,0.11824862976948511,0.4041998025505833,0.15664621946667134
2024,"WILLIAMS COMPANIES, INC.",107263,0.43532338308457713,0.059042650173817365,0.3568904593639576,0.6776619514837714,0.30033003300330036,0.018575307391174547,0.15940224159402241,0.306328945531277,0.31298652926146436,0.26540221364501004
2024,WYNN RESORTS LTD,1174922,0.05211726384364821,-0.1802606824785471,0.04857142857142857,0.8590146776507882,0.01650943396226415,0.049456651721681864,0.0037641154328732747,0.30209467311700183,0.03024056045255355,0.2575763300027312
2024,Walmart Inc.,104169,0.0,0.0,0.028368794326241134,0.3092050622217357,0.029940119760479042,0.39830598421394825,0.0,0.0,0.014577228521680044,0.176877761608921
2024,Xylem Inc.,1524472,0.36134453781512604,-0.022768682561988055,0.20761245674740483,0.6562904028532406,0.09535452322738386,-0.0529790172019066,0.07442489851150202,0.23686506274071606,0.1846841040753542,0.2043519414575155
2024,Zoetis Inc.,1555280,0.006153846153846154,0.9265499711036682,0.18487394957983194,0.5428575758229602,0.053452115812917596,0.5748319420963526,0.019553072625698324,0.6331632658839226,0.0660082460430735,0.6693506887267259
2024,BROWN FORMAN CORP,14693,0.07142857142857142,-0.1339044099379527,0.09803921568627451,0.7245306006073952,0.06196581196581197,0.28685447204344233,0.0021598272138228943,0.07776369154453278,0.058398356573620205,0.2388110885643544
2024,CARMAX INC,1170010,0.08264462809917356,-0.06979705854319036,0.0779816513761468,0.5919367649099406,0.034210526315789476,-0.09408141271426128,0.022530329289428077,0.24632784552299059,0.054341783770134475,0.16859653479386988
2024,"CONSTELLATION BRANDS, INC.",16918,0.15163934426229508,0.6367884772653515,0.0,0.0,0.016867469879518072,0.4042384262595858,0.0,0.0,0.04212670353545329,0.26025672588123433
2024,DXC Technology Co,1688568,0.09655172413793103,-0.1136246704097305,0.05762081784386617,0.839577954623007,0.011194029850746268,0.4037562161684036,0.003129890453834116,0.9411412179470062,0.042124115571594394,0.5177126795821716
2024,MICROCHIP TECHNOLOGY INC,827054,0.062146892655367235,0.21704818376085974,0.0694006309148265,0.639382569711994,0.0,0.0,0.0,0.0,0.03288688089254843,0.21410768836821345
2024,"ROSS STORES, INC.",745732,0.005952380952380952,0.03305844962596893,0.08695652173913043,0.907977057620883,0.030120481927710843,0.7196545638144016,0.0035335689045936395,0.8559315204620361,0.03164073838095397,0.6291553978808224
2024,TAKE TWO INTERACTIVE SOFTWARE INC,946581,0.031578947368421054,-0.21047866716980934,0.028400597907324365,0.7118462386884188,0.0061162079510703364,0.11470673233270645,0.0,0.0,0.01652393830670394,0.15401857596282897
2024,AUTOMATIC DATA PROCESSING INC,8670,0.009554140127388535,0.1347874402999878,0.01282051282051282,0.483925043605268,0.018050541516245487,0.14918161556124687,0.0015015015015015015,0.5666324496269226,0.010481673991412086,0.3336316372733563
2024,CINTAS CORP,723254,0.12324929971988796,0.41650348842482676,0.035555555555555556,0.3156242575496435,0.08828522920203735,0.4009836067517216,0.015841584158415842,0.5330521576106548,0.06573291715897418,0.41654087758421166
2024,ESTEE LAUDER COMPANIES INC,1001250,0.0,0.0,0.0,0.0,0.023809523809523808,0.8854770064353943,0.0,0.0,0.005952380952380952,0.22136925160884857
2024,"Lamb Weston Holdings, Inc.",1679273,0.0481283422459893,0.10627222392294142,0.10457516339869281,0.8149163041962311,0.017064846416382253,0.24883504658937455,0.0061162079510703364,0.5428969971835613,0.043971140003033676,0.4282301429730271
